# Run started 2023-04-21 11:35:19.648581
# Command: ../../scripts/annotation/count_fasta_length.py Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.fasta Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.lengths.tsv
# Parameters:
#	in_file: Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.fasta
#	out_file: Saccharomyces_cerevisiae.R64-1-1_transcriptome_padded_600up_30down_renamed.lengths.tsv
ORF	Length
YHR062C	1512
YHR063C	1770
YHR063W-A	966
YHR064C	2247
YHR065C	2136
YHR066W	1992
YHR067W	1473
YHR068W	1794
YHR069C	1710
YHR069C-A	993
YHR070W	2130
YHR070C-A	1041
YHR071W	1320
YHR071C-A	951
YHR072W	2826
YHR072W-A	807
YHR073W	3621
YHR073W-A	807
YHR073C-B	711
YHR074W	2775
YHR075C	1833
YHR076W	1662
YHR077C	3900
YHR078W	2289
YHR079C	3978
YHR079C-A	906
YHR080C	4668
YHR081W	1185
YHR082C	3720
YHR083W	1620
YHR084W	2697
YHR085W	1635
YHR086W	2202
YHR086W-A	792
YHR087W	966
YHR088W	1518
YHR089C	1248
YHR090C	1479
YHR091C	2562
YHR092C	2361
YHR093W	1179
YHR094C	2343
YHR095W	1125
YHR096C	2409
YHR097C	1731
YHR098C	3420
YHR099W	11865
YHR100C	1188
YHR101C	1638
YHR102W	3873
YHR103W	3189
YHR104W	1614
YHR105W	1275
YHR106W	1659
YHR107C	1854
YHR108W	2388
YHR109W	2388
YHR110W	1269
YHR111W	1953
YHR112C	1767
YHR113W	2103
YHR114W	2532
YHR115C	1881
YHR116W	1086
YHR117W	2550
YHR118C	1938
YHR119W	3873
YHR120W	3510
YHR121W	1194
YHR122W	1326
YHR123W	1806
YHR124W	2514
YHR125W	936
YHR126C	1110
YHR127W	1362
YHR128W	1281
YHR129C	1785
YHR130C	966
YHR131C	3183
YHR131W-A	876
YHR132C	1923
YHR132W-A	1026
YHR133C	1506
YHR134W	1440
YHR135C	2247
YHR136C	1077
YHR137W	2172
YHR137C-A	1281
YHR138C	975
YHR139C	1611
YHR139C-A	942
YHR140W	1350
YHR141C	951
YHR142W	1581
YHR143W	1608
YHR143W-A	843
YHR144C	1569
YHR145C	987
YHR146W	2028
YHR147C	1275
YHR148W	1182
YHR149C	2835
YHR150W	2370
YHR151C	2211
YHR152W	1152
YHR153C	1227
YHR154W	3843
YHR155W	4317
YHR156C	1653
YHR157W	1179
YHR158C	4125
YHR159W	2145
YHR160C	1482
YHR161C	2544
YHR162W	1020
YHR163W	1380
YHR164C	5199
YHR165C	7872
YHR165W-A	942
YHR166C	2511
YHR167W	1416
YHR168W	2187
YHR169W	1926
YHR170W	2187
YHR171W	2523
YHR172W	3102
YHR173C	969
YHR174W	1944
YHR175W	1200
YHR175W-A	780
YHR176W	1929
YHR177W	1992
YHR178W	2862
YHR179W	1833
YHR180W	1122
YHR180W-A	813
YHR180C-B	735
YHR181W	1317
YHR182W	2988
YHR182C-A	1104
YHR183W	2100
YHR184W	2346
YHR185C	1344
YHR186C	5304
YHR187W	1560
YHR188C	2463
YHR189W	1203
YHR190W	1965
YHR191C	1032
YHR192W	1467
YHR193C	1155
YHR193C-A	1005
YHR194W	2370
YHR195W	1596
YHR196W	2358
YHR197W	2922
YHR198C	1596
YHR199C	1563
YHR199C-A	852
YHR200W	1437
YHR201C	1824
YHR202W	2439
YHR203C	1416
YHR204W	3021
YHR205W	3105
YHR206W	2499
YHR207C	2211
YHR208W	1812
YHR209W	1506
YHR210C	1656
YHR211W	3858
YHR212C	966
YHR212W-A	834
YHR213W	1227
YHR213W-A	864
YHR213W-B	930
YHR214W	1242
YHR214W-A	1116
YHR214C-D	924
YHR214C-E	930
YHR215W	2034
YHR216W	2202
YHR217C	1092
YHR218W	2442
YHR218W-A	948
YHR219W	2501
YHR219C-A	1113
YJL225C	5772
YJL225W-A	1113
YJL223C	993
YJL222W-B	768
YJL222W-A	858
YJL222W	5280
YJL221C	2400
YJL220W	1083
YJL219W	2334
YJL218W	1221
YJL217W	1227
YJL216C	2376
YJL215C	990
YJL214W	2340
YJL213W	1626
YJL212C	3030
YJL211C	1074
YJL210W	1446
YJL209W	2595
YJL208C	1620
YJL207C	6675
YJL206C	2907
YJL205C	792
YJL204C	3153
YJL203W	1473
YJL202C	978
YJL201W	2430
YJL200C	3000
YJL199C	957
YJL198W	3276
YJL197W	4395
YJL197C-A	912
YJL196C	1563
YJL195C	1332
YJL194W	2172
YJL193W	1839
YJL192C	1335
YJL191W	1047
YJL190C	1023
YJL189W	786
YJL188C	939
YJL187C	3090
YJL186W	2391
YJL185C	1512
YJL184W	1002
YJL183W	1899
YJL182C	948
YJL181W	2466
YJL180C	1608
YJL179W	960
YJL178C	1446
YJL177W	1185
YJL176C	3108
YJL175W	1143
YJL174W	1461
YJL173C	999
YJL172W	2361
YJL171C	1821
YJL170C	1260
YJL169W	999
YJL168C	2832
YJL167W	1689
YJL166W	915
YJL165C	3198
YJL164C	1824
YJL163C	2298
YJL162C	2382
YJL161W	1173
YJL160C	1494
YJL159W	1872
YJL158C	1314
YJL157C	3123
YJL156W-A	852
YJL156C	2730
YJL155C	1989
YJL154C	3465
YJL153C	2232
YJL152W	990
YJL151C	1032
YJL150W	933
YJL149W	2622
YJL148W	1332
YJL147C	1779
YJL146W	2040
YJL145W	1515
YJL144W	945
YJL143W	1107
YJL142C	1023
YJL141C	3054
YJL140W	1296
YJL139C	1917
YJL138C	1818
YJL137C	1773
YJL136W-A	714
YJL136C	894
YJL135W	948
YJL134W	1860
YJL133C-A	855
YJL133W	1575
YJL132W	2883
YJL131C	1701
YJL130C	7275
YJL129C	4338
YJL128C	2637
YJL127W-A	747
YJL127C-B	789
YJL127C	2553
YJL126W	1554
YJL125C	1782
YJL124C	1149
YJL123C	2067
YJL122W	1158
YJL121C	1347
YJL120W	954
YJL119C	954
YJL118W	1290
YJL117W	1566
YJL116C	1644
YJL115W	1470
YJL112W	2775
YJL111W	2283
YJL110C	2286
YJL109C	5940
YJL108C	1782
YJL107C	1794
YJL106W	2568
YJL105W	2313
YJL104W	1080
YJL103C	2487
YJL102W	3090
YJL101C	2667
YJL100W	2454
YJL099W	2871
YJL098W	3807
YJL097W	1284
YJL096W	1116
YJL095W	5067
YJL094C	3252
YJL093C	2706
YJL092W	4155
YJL091C	2103
YJL090C	2925
YJL089W	3120
YJL088W	1647
YJL087C	3114
YJL086C	999
YJL085W	2502
YJL084C	3771
YJL083W	2445
YJL082W	2826
YJL081C	2100
YJL080C	4299
YJL079C	1530
YJL078C	3276
YJL077W-B	729
YJL077C	1026
YJL077W-A	717
YJL076W	4200
YJL075C	1047
YJL074C	4323
YJL073W	2568
YJL072C	1272
YJL071W	2355
YJL070C	3297
YJL069C	2415
YJL068C	1530
YJL067W	981
YJL066C	1389
YJL065C	1134
YJL064W	1026
YJL063C	1347
YJL062W-A	888
YJL062W	3123
YJL061W	2772
YJL060W	1965
YJL059W	1857
YJL058C	2262
YJL057C	2634
YJL056C	3273
YJL055W	1368
YJL054W	2067
YJL053W	1770
YJL052C-A	750
YJL052W	1629
YJL051W	3099
YJL050W	3852
YJL049W	1983
YJL048C	1821
YJL047C-A	765
YJL047C	3159
YJL046W	1860
YJL045W	2535
YJL044C	2007
YJL043W	1404
YJL042W	4827
YJL041W	3101
YJL039C	5682
YJL038C	1290
YJL037W	1305
YJL036W	1902
YJL035C	1383
YJL034W	2679
YJL033W	2943
YJL032W	945
YJL031C	1614
YJL030W	1221
YJL029C	3099
YJL028W	966
YJL027C	1047
YJL026W	1830
YJL026C-A	852
YJL025W	2175
YJL024C	1215
YJL023C	1674
YJL022W	939
YJL020C	4104
YJL020W-A	888
YJL019W	2679
YJL016W	2316
YJL015C	915
YJL014W	2235
YJL013C	2178
YJL012C	2796
YJL011C	1116
YJL010C	2631
YJL009W	957
YJL008C	2337
YJL007C	945
YJL006C	1602
YJL005W	6711
YJL004C	1242
YJL003W	987
YJL002C	2061
YJL001W	1278
YJR001W	2439
YJR002W	2412
YJR003C	2190
YJR004C	2583
YJR005W	2733
YJR005C-A	912
YJR006W	2094
YJR007W	1545
YJR008W	1647
YJR009C	1629
YJR010W	2166
YJR010C-A	915
YJR011C	1416
YJR012C	1254
YJR013W	1842
YJR014W	1227
YJR015W	2163
YJR016C	2388
YJR017C	1143
YJR018W	993
YJR019C	1680
YJR020W	963
YJR021C	1575
YJR022W	960
YJR023C	1032
YJR024C	1365
YJR025C	1164
YJR030C	2868
YJR031C	4857
YJR032W	1812
YJR033C	4704
YJR034W	957
YJR035W	3888
YJR036C	3309
YJR037W	1014
YJR038C	993
YJR039W	3996
YJR040W	2970
YJR041C	4155
YJR042W	2865
YJR043C	1683
YJR044C	1053
YJR045C	2595
YJR046W	2445
YJR047C	1104
YJR048W	960
YJR049C	2223
YJR050W	1338
YJR051W	2136
YJR052W	2328
YJR053W	2355
YJR054W	2124
YJR055W	1125
YJR056C	1341
YJR057W	1281
YJR058C	1074
YJR059W	3087
YJR060W	1686
YJR061W	3438
YJR062C	2004
YJR063W	1008
YJR064W	2319
YJR065C	1980
YJR066W	8043
YJR067C	1056
YJR068W	1692
YJR069C	1224
YJR070C	1608
YJR071W	999
YJR072C	1788
YJR073C	1251
YJR074W	1287
YJR075W	1821
YJR076C	1878
YJR077C	1566
YJR078W	1992
YJR079W	960
YJR080C	1815
YJR082C	972
YJR083C	1560
YJR084W	1902
YJR085C	948
YJR086W	963
YJR087W	981
YJR088C	1509
YJR089W	3495
YJR090C	4086
YJR091C	3906
YJR092W	4974
YJR093C	1614
YJR094C	1713
YJR094W-A	909
YJR095W	1599
YJR096W	1479
YJR097W	1149
YJR098C	2601
YJR099W	1341
YJR100C	1614
YJR101W	1431
YJR102C	1239
YJR103W	2367
YJR104C	1095
YJR105W	1653
YJR106W	2808
YJR107W	1617
YJR108W	1002
YJR109C	3987
YJR110W	2697
YJR111C	1482
YJR112W	1236
YJR112W-A	960
YJR113C	1374
YJR114W	1023
YJR115W	1140
YJR116W	1470
YJR117W	1992
YJR118C	1242
YJR119C	2817
YJR120W	981
YJR121W	2166
YJR122W	2124
YJR123W	1308
YJR124C	1977
YJR125C	1857
YJR126C	3066
YJR127C	4773
YJR128W	990
YJR129C	1650
YJR130C	2550
YJR131W	2280
YJR132W	3777
YJR133W	1260
YJR134C	2754
YJR135C	1350
YJR135W-A	894
YJR136C	1896
YJR137C	4959
YJR138W	5385
YJR139C	1710
YJR140C	5577
YJR140W-A	780
YJR141W	1674
YJR142W	1659
YJR143C	2919
YJR144W	1440
YJR145C	1416
YJR146W	984
YJR147W	1707
YJR148W	1761
YJR149W	1845
YJR150C	1527
YJR151C	4116
YJR151W-A	681
YJR152W	2262
YJR153W	1716
YJR154W	1671
YJR155W	1497
YJR156C	1653
YJR157W	993
YJR158W	2334
YJR159W	1704
YJR160C	2439
YJR161C	1782
YJR162C	871
YKL225W	828
YKL224C	1002
YKL223W	963
YKL222C	2748
YKL221W	2052
YKL220C	2766
YKL219W	1854
YKL218C	1611
YKL217W	2481
YKL216W	1575
YKL215C	4491
YKL214C	1242
YKL213C	2778
YKL212W	2502
YKL211C	2085
YKL210W	3705
YKL209C	4503
YKL208W	1446
YKL207W	1392
YKL206C	1434
YKL205W	3933
YKL204W	2529
YKL203C	8055
YKL202W	1212
YKL201C	4167
YKL198C	2619
YKL197C	3762
YKL196C	1233
YKL195W	1842
YKL194C	2019
YKL193C	1647
YKL192C	1008
YKL191W	2235
YKL190W	1158
YKL189W	1830
YKL188C	3192
YKL187C	2883
YKL186C	1185
YKL185W	2397
YKL184W	2031
YKL183C-A	843
YKL183W	1551
YKL182W	6786
YKL181W	1914
YKL180W	1185
YKL179C	2670
YKL178C	2043
YKL177W	969
YKL176C	3117
YKL175W	2142
YKL174C	2487
YKL173W	3657
YKL172W	1914
YKL171W	3417
YKL170W	1047
YKL169C	1014
YKL168C	2805
YKL167C	1044
YKL166C	1827
YKL165C-A	864
YKL165C	3390
YKL164C	1656
YKL163W	1608
YKL162C-A	783
YKL162C	1839
YKL161C	1932
YKL160W	1068
YKL159C	1266
YKL157W	3489
YKL156W	879
YKL156C-A	747
YKL155C	2517
YKL154W	1365
YKL153W	1140
YKL152C	1374
YKL151C	1644
YKL150W	1539
YKL149C	1848
YKL148C	2553
YKL147C	1248
YKL146W	2709
YKL145W	2034
YKL145W-A	723
YKL144C	1269
YKL143W	2022
YKL142W	1290
YKL141W	1227
YKL140W	2277
YKL139W	2217
YKL138C-A	840
YKL138C	1026
YKL137W	966
YKL136W	1029
YKL135C	2811
YKL134C	2949
YKL133C	2022
YKL132C	1923
YKL131W	1152
YKL130C	1371
YKL129C	4449
YKL128C	1518
YKL127W	2343
YKL126W	2673
YKL125W	2514
YKL124W	2370
YKL123W	1011
YKL122C	1134
YKL121W	3189
YKL120W	1605
YKL119C	1278
YKL118W	942
YKL117W	1281
YKL116C	2187
YKL115C	1023
YKL114C	1734
YKL113C	1779
YKL112W	2826
YKL111C	966
YKL110C	1572
YKL109W	2295
YKL108W	1992
YKL107W	1560
YKL106C-A	750
YKL106W	1986
YKL105C	4029
YKL104C	2784
YKL103C	2175
YKL102C	936
YKL101W	5187
YKL100C	2394
YKL100W-A	720
YKL099C	1383
YKL098W	1704
YKL097C	1041
YKL096C-B	780
YKL096W-A	909
YKL096W	1350
YKL095W	1467
YKL094W	1572
YKL093W	1650
YKL092C	3945
YKL091C	1563
YKL090W	1962
YKL089W	2280
YKL088W	2346
YKL087C	1305
YKL086W	1014
YKL085W	1635
YKL084W	981
YKL083W	1245
YKL082C	1935
YKL081W	1869
YKL080W	1809
YKL079W	2601
YKL078W	2838
YKL077W	1809
YKL076C	1014
YKL075C	1983
YKL074C	2214
YKL073W	3276
YKL072W	2931
YKL071W	1401
YKL070W	1140
YKL069W	1173
YKL068W-A	867
YKL068W	3510
YKL067W	1092
YKL066W	1074
YKL065W-A	852
YKL065C	1251
YKL064W	3540
YKL063C	1134
YKL062W	2523
YKL061W	972
YKL060C	1710
YKL059C	1956
YKL058W	999
YKL057C	3744
YKL056C	1134
YKL055C	1467
YKL054C	2847
YKL053C-A	891
YKL053W	1005
YKL052C	1509
YKL051W	1692
YKL050C	3399
YKL049C	1320
YKL048C	2553
YKL047W	2181
YKL046C	1980
YKL045W	2217
YKL044W	951
YKL043W	1731
YKL042W	1722
YKL041W	1305
YKL040C	1401
YKL039W	2202
YKL038W	4143
YKL037W	987
YKL036C	1023
YKL035W	2130
YKL034W	2907
YKL033W-A	1341
YKL033W	3747
YKL032C	2424
YKL031W	1044
YKL030W	1236
YKL029C	2640
YKL028W	2079
YKL027W	1974
YKL026C	1134
YKL025C	2670
YKL024C	1245
YKL023C-A	858
YKL023W	1464
YKL022C	3153
YKL021C	2037
YKL020C	3879
YKL019W	1581
YKL018C-A	930
YKL018W	1620
YKL017C	2682
YKL016C	1155
YKL015W	3570
YKL014C	5925
YKL013C	1146
YKL012W	2382
YKL011C	1692
YKL010C	5082
YKL009W	1341
YKL008C	1887
YKL007W	1437
YKL006C-A	924
YKL006W	1047
YKL005C	2415
YKL004W	1836
YKL003C	1026
YKL002W	1329
YKL001C	1239
YKR001C	2745
YKR002W	2337
YKR003W	1977
YKR004C	1764
YKR005C	2208
YKR006C	1425
YKR007W	1185
YKR008W	2508
YKR009C	3333
YKR010C	2946
YKR011C	1692
YKR012C	1008
YKR013W	1620
YKR014C	1335
YKR015C	2337
YKR016W	2253
YKR017C	2286
YKR018C	2808
YKR019C	2478
YKR020W	1125
YKR021W	3378
YKR022C	1599
YKR023W	2223
YKR024C	2859
YKR025W	1479
YKR026C	1548
YKR027W	2928
YKR028W	3732
YKR029C	2886
YKR030W	1452
YKR031C	5682
YKR032W	945
YKR033C	1056
YKR034W	1440
YKR035C	1272
YKR035W-A	1245
YKR036C	2562
YKR037C	1518
YKR038C	1791
YKR039W	2439
YKR040C	1134
YKR041W	1383
YKR042W	1728
YKR043C	1446
YKR044W	1962
YKR045C	1182
YKR046C	1482
YKR047W	936
YKR048C	1884
YKR049C	1032
YKR050W	3300
YKR051W	1887
YKR052C	1545
YKR053C	1845
YKR054C	12909
YKR055W	1506
YKR056W	2550
YKR057W	894
YKR058W	2481
YKR059W	1818
YKR060W	1455
YKR061W	1908
YKR062W	1617
YKR063C	2139
YKR064W	3222
YKR065C	1224
YKR066C	1716
YKR067W	2862
YKR068C	1212
YKR069W	2412
YKR070W	1689
YKR071C	1677
YKR072C	2319
YKR073C	951
YKR074W	1098
YKR075C	1554
YKR075W-A	900
YKR076W	1743
YKR077W	1722
YKR078W	2388
YKR079C	3147
YKR080W	1593
YKR081C	1665
YKR082W	4104
YKR083C	1032
YKR084C	2466
YKR085C	1218
YKR086W	3846
YKR087C	1668
YKR088C	1644
YKR089C	3363
YKR090W	2751
YKR091W	1371
YKR092C	1851
YKR093W	2436
YKR094C	1017
YKR095W	6258
YKR095W-A	897
YKR096W	4218
YKR097W	2280
YKR098C	2784
YKR099W	3066
YKR100C	1698
YKR101W	2595
YKR102W	4140
YKR103W	4287
YKR104W	1551
YKR105C	2379
YKR106W	2478
YLL067C	4232
YLL067W-A	1113
YLL066W-B	801
YLL066C	4248
YLL066W-A	1113
YLL065W	981
YLL064C	993
YLL063C	2055
YLL062C	1605
YLL061W	2382
YLL060C	1332
YLL059C	1137
YLL058W	2358
YLL057C	1869
YLL056C	1527
YLL055W	2226
YLL054C	3162
YLL053C	1089
YLL052C	1080
YLL051C	2769
YLL050C	1062
YLL049W	1170
YLL048C	5616
YLL047W	1014
YLL046C	1380
YLL045C	1401
YLL044W	1077
YLL043W	2640
YLL042C	1134
YLL041C	1431
YLL040C	10065
YLL039C	1776
YLL038C	1374
YLL037W	1011
YLL036C	2142
YLL035W	2529
YLL034C	3144
YLL033W	1323
YLL032C	3108
YLL031C	3684
YLL030C	972
YLL029W	2880
YLL028W	2391
YLL027W	1383
YLL026W	3357
YLL025W	1005
YLL024C	2550
YLL023C	1470
YLL022C	1788
YLL021W	5031
YLL020C	936
YLL019C	2844
YLL019W-A	723
YLL018C-A	927
YLL018C	2304
YLL015W	5310
YLL014W	957
YLL013C	3270
YLL012W	2352
YLL011W	2100
YLL010C	1914
YLL009C	840
YLL008W	2889
YLL007C	2628
YLL006W-A	807
YLL006W	1911
YLL005C	3237
YLL004W	2481
YLL003W	3471
YLL002W	1941
YLL001W	2904
YLR001C	3219
YLR002C	2622
YLR003C	1506
YLR004C	2202
YLR005W	2016
YLR006C	2769
YLR007W	1641
YLR008C	1137
YLR009W	1230
YLR010C	1113
YLR011W	1206
YLR012C	930
YLR013W	1056
YLR014C	3345
YLR015W	2148
YLR016C	1245
YLR017W	1644
YLR018C	1530
YLR019W	1824
YLR020C	2247
YLR021W	1170
YLR022C	1383
YLR023C	2262
YLR024C	6249
YLR025W	1353
YLR026C	1653
YLR027C	1887
YLR028C	2406
YLR029C	1245
YLR030W	1422
YLR031W	1191
YLR032W	4140
YLR033W	2139
YLR034C	2052
YLR035C	2718
YLR036C	1242
YLR037C	1005
YLR038C	882
YLR039C	3801
YLR040C	1305
YLR041W	951
YLR042C	1116
YLR043C	942
YLR044C	2322
YLR045C	3297
YLR046C	1443
YLR047C	2691
YLR048W	1389
YLR049C	1917
YLR050C	1116
YLR051C	1284
YLR052W	1383
YLR053C	957
YLR054C	2805
YLR055C	2439
YLR056W	1728
YLR057W	3180
YLR058C	2040
YLR059C	1440
YLR060W	2418
YLR061W	996
YLR062C	1008
YLR063W	1728
YLR064W	1452
YLR065C	1176
YLR066W	1185
YLR067C	3528
YLR068W	1086
YLR069C	2916
YLR070C	1701
YLR071C	3879
YLR072W	2712
YLR073C	1233
YLR074C	1131
YLR075W	1296
YLR076C	1053
YLR077W	2382
YLR078C	1365
YLR079W	1485
YLR080W	1965
YLR081W	2355
YLR082C	1809
YLR083C	2634
YLR084C	4293
YLR085C	1947
YLR086W	4887
YLR087C	9507
YLR088W	2475
YLR089C	2409
YLR090W	2010
YLR091W	1512
YLR092W	3312
YLR093C	1392
YLR094C	2139
YLR095C	3069
YLR096W	4074
YLR097C	1665
YLR098C	2577
YLR099C	1815
YLR099W-A	894
YLR100W	1674
YLR101C	1026
YLR102C	1428
YLR103C	2583
YLR104W	1026
YLR105C	1764
YLR106C	15363
YLR107W	1845
YLR108C	2088
YLR109W	1161
YLR110C	1032
YLR111W	963
YLR112W	1050
YLR113W	1938
YLR114C	2925
YLR115W	3210
YLR116W	2061
YLR117C	2694
YLR118C	1314
YLR119W	1272
YLR120C	2340
YLR120W-A	732
YLR121C	2157
YLR122C	1008
YLR123C	960
YLR124W	975
YLR125W	1041
YLR126C	1386
YLR127C	3192
YLR128W	1440
YLR129W	3462
YLR130C	1899
YLR131C	2943
YLR132C	1503
YLR133W	2379
YLR134W	2322
YLR135W	2877
YLR136C	1488
YLR137W	1734
YLR138W	3588
YLR139C	2562
YLR140W	957
YLR141W	1722
YLR142W	2061
YLR143W	2688
YLR144C	2970
YLR145W	1236
YLR146C	1533
YLR146W-A	819
YLR147C	936
YLR148W	3387
YLR149C	2823
YLR149C-A	717
YLR150W	1452
YLR151C	1653
YLR152C	2361
YLR153C	2682
YLR154C	963
YLR154W-A	816
YLR154W-B	795
YLR154W-C	1005
YLR154W-E	834
YLR154W-F	771
YLR154C-G	780
YLR154C-H	762
YLR155C	1719
YLR156W	975
YLR156C-A	762
YLR157C	1719
YLR157W-D	843
YLR157W-E	795
YLR157C-C	762
YLR158C	1719
YLR159W	975
YLR159C-A	762
YLR160C	1719
YLR161W	975
YLR162W	987
YLR162W-A	819
YLR163C	2019
YLR163W-A	744
YLR164W	1137
YLR165C	1395
YLR166C	3246
YLR167W	1089
YLR168C	1323
YLR169W	984
YLR170C	1101
YLR171W	1020
YLR172C	1533
YLR173W	2457
YLR174W	1869
YLR175W	2082
YLR176C	3066
YLR177W	2517
YLR178C	1290
YLR179C	1236
YLR180W	1779
YLR181C	1623
YLR182W	3042
YLR183C	2100
YLR184W	978
YLR185W	897
YLR186W	1389
YLR187W	3711
YLR188W	2718
YLR189C	4227
YLR190W	2106
YLR191W	1791
YLR192C	1428
YLR193C	1158
YLR194C	1395
YLR195C	1998
YLR196W	2361
YLR197W	2145
YLR198C	990
YLR199C	1461
YLR200W	975
YLR201C	1413
YLR202C	957
YLR203C	1941
YLR204W	966
YLR205C	1584
YLR206W	2472
YLR207W	3132
YLR208W	1524
YLR209C	1566
YLR210W	2013
YLR211C	1311
YLR212C	2052
YLR213C	1899
YLR214W	2691
YLR215C	1713
YLR216C	1746
YLR217W	954
YLR218C	1083
YLR219W	2817
YLR220W	1599
YLR221C	1293
YLR222C	3084
YLR222C-A	861
YLR223C	3888
YLR224W	1740
YLR225C	1854
YLR226W	1818
YLR227C	2112
YLR228C	3075
YLR229C	1206
YLR230W	936
YLR231C	1992
YLR232W	978
YLR233C	2730
YLR234W	2601
YLR235C	1029
YLR236C	954
YLR237W	2427
YLR238W	2067
YLR239C	1617
YLR240W	3258
YLR241W	2979
YLR242C	1596
YLR243W	1449
YLR244C	1794
YLR245C	1059
YLR246W	1710
YLR247C	5301
YLR248W	2463
YLR249W	3765
YLR250W	1335
YLR251W	1224
YLR252W	936
YLR253W	2340
YLR254C	1200
YLR255C	984
YLR256W	5139
YLR257W	1596
YLR258W	2748
YLR259C	2349
YLR260W	2694
YLR261C	957
YLR262C	1278
YLR262C-A	825
YLR263W	3114
YLR264W	834
YLR264C-A	747
YLR265C	1659
YLR266C	2736
YLR267W	2343
YLR268W	1275
YLR269C	981
YLR270W	1683
YLR271W	1455
YLR272C	4161
YLR273C	2577
YLR274W	2958
YLR275W	963
YLR276C	2415
YLR277C	2970
YLR278C	4656
YLR279W	1020
YLR280C	981
YLR281C	1098
YLR282C	972
YLR283W	1575
YLR284C	1473
YLR285W	1416
YLR285C-A	801
YLR286C	2319
YLR286W-A	765
YLR287C	1698
YLR287C-A	822
YLR288C	2055
YLR289W	2568
YLR290C	1464
YLR291C	1776
YLR292C	1212
YLR293C	1290
YLR294C	960
YLR295C	1005
YLR296W	957
YLR297W	1020
YLR298C	1326
YLR299W	2613
YLR299C-A	723
YLR300W	1977
YLR301W	1365
YLR302C	993
YLR303W	1965
YLR304C	2967
YLR305C	6333
YLR306W	1197
YLR307W	1536
YLR307C-A	894
YLR308W	1569
YLR309C	3366
YLR310C	5400
YLR311C	978
YLR312C	1827
YLR312W-A	1392
YLR313C	2223
YLR314C	2193
YLR315W	1092
YLR316C	1599
YLR317W	1065
YLR318W	3285
YLR319C	2997
YLR320W	4995
YLR321C	1911
YLR322W	945
YLR323C	1410
YLR324W	2202
YLR325C	867
YLR326W	1353
YLR327C	891
YLR328W	1836
YLR329W	1425
YLR330W	2646
YLR331C	1008
YLR332W	1761
YLR333C	957
YLR334C	1011
YLR335W	2793
YLR336C	3330
YLR337C	3084
YLR338W	1488
YLR339C	1182
YLR340W	1569
YLR341W	2064
YLR342W	6261
YLR342W-A	804
YLR343W	2298
YLR344W	1014
YLR345W	2160
YLR346C	936
YLR347C	3216
YLR347W-A	771
YLR348C	1527
YLR349W	1137
YLR350W	1281
YLR351C	1506
YLR352W	3054
YLR353W	2442
YLR354C	1638
YLR355C	1818
YLR356W	1224
YLR357W	3300
YLR358C	1194
YLR359W	2079
YLR360W	1950
YLR361C	2367
YLR361C-A	927
YLR362W	2784
YLR363C	1287
YLR363W-A	888
YLR364W	960
YLR365W	963
YLR364C-A	753
YLR366W	936
YLR367W	1023
YLR368W	2427
YLR369W	2604
YLR370C	1167
YLR371W	4701
YLR372W	1668
YLR373C	3336
YLR374C	1020
YLR375W	1662
YLR376C	1359
YLR377C	1677
YLR378C	2073
YLR379W	1005
YLR380W	1857
YLR381W	2832
YLR382C	3315
YLR383W	3975
YLR384C	4680
YLR385C	1029
YLR386W	3273
YLR387C	1929
YLR388W	801
YLR389C	3714
YLR390W	969
YLR390W-A	1347
YLR392C	2187
YLR393W	1470
YLR394W	2079
YLR395C	867
YLR396C	2706
YLR397C	2973
YLR398C	4494
YLR399C	2691
YLR399W-A	735
YLR400W	1104
YLR401C	2637
YLR402W	822
YLR403W	2682
YLR404W	1488
YLR405W	1734
YLR406C	972
YLR406C-A	780
YLR407W	1317
YLR408C	999
YLR409C	3450
YLR410W	4071
YLR411W	1356
YLR412W	1455
YLR412C-A	837
YLR413W	2658
YLR414C	1422
YLR415C	969
YLR416C	1029
YLR417W	2331
YLR418C	1812
YLR419W	4938
YLR420W	1725
YLR421C	1101
YLR422W	6429
YLR423C	1884
YLR424W	2757
YLR425W	4554
YLR426W	1611
YLR427W	2643
YLR428C	975
YLR429W	2586
YLR430W	7326
YLR431C	1992
YLR432W	2202
YLR433C	2292
YLR434C	1014
YLR435W	1248
YLR436C	4455
YLR437C	1032
YLR437C-A	858
YLR438W	1905
YLR438C-A	900
YLR439W	1590
YLR440C	2760
YLR441C	1398
YLR442C	3567
YLR443W	1977
YLR444C	933
YLR445W	1197
YLR446W	1932
YLR447C	1668
YLR448W	1161
YLR449W	1809
YLR450W	3768
YLR451W	3291
YLR452C	2727
YLR453C	1818
YLR454W	8517
YLR455W	1545
YLR456W	1245
YLR457C	1590
YLR458W	1011
YLR459W	1815
YLR460C	1761
YLR461W	993
YLR462W	1239
YLR463C	1182
YLR464W	1281
YLR465C	939
YLR466W	4779
YLR466C-A	1113
YLR466C-B	747
YLR467W	5700
YLR467C-A	1113
YML133C	4615
YML133W-B	1113
YML133W-A	1206
YML132W	1770
YML131W	1728
YML130C	2322
YML129C	843
YML128C	2172
YML127W	2376
YML126C	2106
YML125C	1569
YML124C	1968
YML123C	2394
YML122C	1011
YML121W	1563
YML120C	2172
YML119W	1704
