# Run started 2022-06-16 22:12:45.236780
# Command: scripts/annotation/extract_lengths_from_gff.py src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano.gtf src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano_lengths_withintron.tsv -i
# Parameters:
#	in_gtf: src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano.gtf
#	out_file: src/annotations/Scerevisiae.R64-1-1.104.yeastss.pelechano_lengths_withintron.tsv
#	intron: True
ORF	Length
YHR111W	2996
YHR112C	1466
YHR113W	1884
YHR114W	1966
YHR115C	1432
YHR116W	691
YHR117W	2247
YHR118C	1439
YHR119W	3619
YHR120W	2884
YHR121W	848
YHR122W	1255
YHR123W	1462
YHR124W	1884
YHR125W	306
YHR126C	589
YHR127W	1208
YHR128W	1013
YHR129C	2500
YHR130C	851
YHR131C	2897
YHR131W-A	771
YHR132C	1520
YHR132W-A	750
YHR133C	1123
YHR134W	1615
YHR135C	2120
YHR136C	805
YHR137W	1717
YHR137C-A	651
YHR138C	504
YHR139C	1286
YHR139C-A	312
YHR140W	964
YHR141C	900
YHR142W	1789
YHR143W	1539
YHR143W-A	611
YHR144C	1146
YHR145C	744
YHR146W	1477
YHR147C	1070
YHR148W	972
YHR149C	2536
YHR150W	2025
YHR151C	2003
YHR152W	732
YHR153C	1349
YHR154W	3339
YHR155W	3784
YHR156C	1566
YHR157W	721
YHR158C	3625
YHR159W	2812
YHR160C	940
YHR161C	2198
YHR162W	681
YHR163W	1177
YHR164C	4661
YHR165C	7327
YHR165W-A	312
YHR166C	2140
YHR167W	1351
YHR168W	1819
YHR169W	1547
YHR170W	1810
YHR171W	2025
YHR172W	2913
YHR173C	339
YHR174W	1655
YHR175W	1265
YHR175W-A	404
YHR176W	1532
YHR177W	1362
YHR178W	2456
YHR179W	1363
YHR180W	720
YHR180W-A	183
YHR180C-B	105
YHR181W	1073
YHR182W	2449
YHR182C-A	561
YHR183W	1729
YHR184W	2272
YHR185C	714
YHR186C	4702
YHR187W	1085
YHR188C	2042
YHR189W	623
YHR190W	1546
YHR191C	737
YHR192W	1062
YHR193C	981
YHR193C-A	682
YHR194W	1880
YHR195W	1733
YHR196W	1907
YHR197W	2452
YHR198C	1128
YHR199C	1039
YHR199C-A	320
YHR200W	1335
YHR201C	1359
YHR202W	2081
YHR203C	1382
YHR204W	2529
YHR205W	3122
YHR206W	2123
YHR207C	1621
YHR208W	1421
YHR209W	1309
YHR210C	1539
YHR211W	3228
YHR212C	336
YHR212W-A	204
YHR213W	597
YHR213W-A	234
YHR213W-B	300
YHR214W	612
YHR214W-A	486
YHR214C-D	294
YHR214C-E	300
YHR215W	1404
YHR216W	1874
YHR217C	462
YHR218W	1911
YHR218W-A	318
YHR219W	1875
YHR219C-A	483
YJL225C	5665
YJL225W-A	483
YJL223C	363
YJL222W-B	138
YJL222W-A	228
YJL222W	4650
YJL221C	1770
YJL220W	453
YJL219W	1704
YJL218W	797
YJL217W	786
YJL216C	1746
YJL215C	698
YJL214W	1710
YJL213W	1673
YJL212C	2668
YJL211C	1240
YJL210W	1288
YJL209W	2155
YJL208C	1747
YJL207C	6056
YJL206C	2277
YJL205C	430
YJL204C	2538
YJL203W	1148
YJL202C	348
YJL201W	1984
YJL200C	2546
YJL199C	943
YJL198W	2834
YJL197W	3866
YJL197C-A	282
YJL196C	1091
YJL195C	702
YJL194W	1717
YJL193W	1381
YJL192C	872
YJL191W	1180
YJL190C	687
YJL189W	707
YJL188C	309
YJL187C	2722
YJL186W	2016
YJL185C	1137
YJL184W	827
YJL183W	1479
YJL182C	318
YJL181W	3121
YJL180C	1085
YJL179W	616
YJL178C	1004
YJL177W	1151
YJL176C	2771
YJL175W	928
YJL174W	1245
YJL173C	575
YJL172W	1923
YJL171C	1612
YJL170C	667
YJL169W	956
YJL168C	2547
YJL167W	1244
YJL166W	673
YJL165C	2627
YJL164C	1840
YJL163C	1864
YJL162C	1912
YJL161W	722
YJL160C	1318
YJL159W	1604
YJL158C	1127
YJL157C	2561
YJL156W-A	222
YJL156C	2582
YJL155C	1696
YJL154C	3002
YJL153C	1741
YJL152W	360
YJL151C	896
YJL150W	816
YJL149W	2101
YJL148W	1715
YJL147C	1446
YJL146W	1775
YJL145W	1033
YJL144W	580
YJL143W	2302
YJL142C	791
YJL141C	2618
YJL140W	930
YJL139C	2215
YJL138C	1514
YJL137C	1473
YJL136W-A	84
YJL136C	1128
YJL135W	438
YJL134W	1468
YJL133C-A	467
YJL133W	1191
YJL132W	2422
YJL131C	1491
YJL130C	7225
YJL129C	3981
YJL128C	2463
YJL127W-A	117
YJL127C-B	521
YJL127C	2463
YJL126W	1071
YJL125C	1306
YJL124C	998
YJL123C	1619
YJL122W	700
YJL121C	795
YJL120W	677
YJL119C	1075
YJL118W	831
YJL117W	1328
YJL116C	1809
YJL115W	1018
YJL112W	2321
YJL111W	2071
YJL110C	1943
YJL109C	5338
YJL108C	1383
YJL107C	1232
YJL106W	2591
YJL105W	1683
YJL104W	656
YJL103C	2246
YJL102W	2626
YJL101C	2506
YJL100W	2376
YJL099W	2329
YJL098W	3425
YJL097W	793
YJL096W	614
YJL095W	4530
YJL094C	2830
YJL093C	2076
YJL092W	3902
YJL091C	2028
YJL090C	2440
YJL089W	2613
YJL088W	1275
YJL087C	2794
YJL086C	369
YJL085W	2066
YJL084C	3441
YJL083W	2333
YJL082W	2528
YJL081C	1888
YJL080C	3981
YJL079C	1248
YJL078C	3085
YJL077W-B	274
YJL077C	396
YJL077W-A	407
YJL076W	3842
YJL075C	417
YJL074C	3716
YJL073W	2109
YJL072C	1273
YJL071W	1889
YJL070C	2774
YJL069C	1901
YJL068C	1163
YJL067W	351
YJL066C	1060
YJL065C	1092
YJL064W	396
YJL063C	835
YJL062W-A	579
YJL062W	2611
YJL061W	3245
YJL060W	1463
YJL059W	1366
YJL058C	1735
YJL057C	2097
YJL056C	2788
YJL055W	827
YJL054W	1622
YJL053W	1400
YJL052C-A	120
YJL052W	1275
YJL051W	2763
YJL050W	3376
YJL049W	1453
YJL048C	1469
YJL047C-A	784
YJL047C	2709
YJL046W	1544
YJL045W	2092
YJL044C	1822
YJL043W	1110
YJL042W	4430
YJL041W	2785
YJL039C	5157
YJL038C	897
YJL037W	675
YJL036W	1661
YJL035C	957
YJL034W	2476
YJL033W	2439
YJL032W	315
YJL031C	1184
YJL030W	1823
YJL029C	2570
YJL028W	336
YJL027C	483
YJL026W	1417
YJL026C-A	222
YJL025W	1899
YJL024C	2204
YJL023C	1201
YJL022W	784
YJL020C	3566
YJL020W-A	258
YJL019W	2727
YJL016W	2149
YJL015C	285
YJL014W	1941
YJL013C	1980
YJL012C	2294
YJL011C	936
YJL010C	2167
YJL009W	327
YJL008C	1995
YJL007C	315
YJL006C	1108
YJL005W	6225
YJL004C	931
YJL003W	833
YJL002C	1598
YJL001W	999
YJR001W	1996
YJR002W	2471
YJR003C	1726
YJR004C	2096
YJR005W	2456
YJR005C-A	614
YJR006W	1704
YJR007W	1251
YJR008W	1347
YJR009C	1185
YJR010W	1704
YJR010C-A	3662
YJR011C	1129
YJR012C	624
YJR013W	1346
YJR014W	994
YJR015W	2154
YJR016C	1959
YJR017C	847
YJR018W	721
YJR019C	1179
YJR020W	556
YJR021C	1192
YJR022W	358
YJR023C	749
YJR024C	823
YJR025C	693
YJR030C	2297
YJR031C	4436
YJR032W	1437
YJR033C	4097
YJR034W	616
YJR035W	3269
YJR036C	2841
YJR037W	384
YJR038C	363
YJR039W	3602
YJR040W	2451
YJR041C	3790
YJR042W	2438
YJR043C	1272
YJR044C	682
YJR045C	2372
YJR046W	1884
YJR047C	614
YJR048W	713
YJR049C	2230
YJR050W	1017
YJR051W	1675
YJR052W	1770
YJR053W	1776
YJR054W	1679
YJR055W	943
YJR056C	1026
YJR057W	829
YJR058C	673
YJR059W	2657
YJR060W	1883
YJR061W	3115
YJR062C	2949
YJR063W	621
YJR064W	1873
YJR065C	1669
YJR066W	7433
YJR067C	1413
YJR068W	1223
YJR069C	848
YJR070C	1145
YJR071W	369
YJR072C	1545
YJR073C	705
YJR074W	790
YJR075W	1524
YJR076C	1418
YJR077C	1196
YJR078W	1362
YJR079W	1421
YJR080C	1439
YJR082C	704
YJR083C	1258
YJR084W	1461
YJR085C	531
YJR086W	414
YJR087W	351
YJR088C	1336
YJR089W	2955
YJR090C	3732
YJR091C	3585
YJR092W	4395
YJR093C	2011
YJR094C	1401
YJR094W-A	820
YJR095W	1310
YJR096W	967
YJR097W	818
YJR098C	2171
YJR099W	2281
YJR100C	1062
YJR101W	1058
YJR102C	904
YJR103W	1878
YJR104C	2415
YJR105W	1101
YJR106W	2378
YJR107W	1097
YJR108W	372
YJR109C	3523
YJR110W	2294
YJR111C	1065
YJR112W	763
YJR112W-A	645
YJR113C	915
YJR114W	393
YJR115W	808
YJR116W	1608
YJR117W	1558
YJR118C	841
YJR119C	2277
YJR120W	351
YJR121W	2100
YJR122W	2327
YJR123W	913
YJR124C	1581
YJR125C	1676
YJR126C	2436
YJR127C	4143
YJR128W	360
YJR129C	1386
YJR130C	2151
YJR131W	3668
YJR132W	3383
YJR133W	838
YJR134C	2309
YJR135C	2148
YJR135W-A	689
YJR136C	1355
YJR137C	4372
YJR138W	4782
YJR139C	1278
YJR140C	5008
YJR140W-A	150
YJR141W	1299
YJR142W	1244
YJR143C	2497
YJR144W	1123
YJR145C	1253
YJR146W	354
YJR147W	1560
YJR148W	1501
YJR149W	1435
YJR150C	1032
YJR151C	3486
YJR151W-A	51
YJR152W	1963
YJR153W	1964
YJR154W	1245
YJR155W	1307
YJR156C	1023
YJR157W	363
YJR158W	1704
YJR159W	1074
YJR160C	1809
YJR161C	1152
YJR162C	351
YKL225W	348
YKL224C	372
YKL223W	333
YKL222C	2511
YKL221W	1853
YKL220C	2436
YKL219W	1224
YKL218C	1631
YKL217W	2037
YKL216W	1378
YKL215C	4078
YKL214C	888
YKL213C	2244
YKL212W	2085
YKL211C	1633
YKL210W	3216
YKL209C	3900
YKL208W	1029
YKL207W	973
YKL206C	919
YKL205W	3460
YKL204W	2107
YKL203C	7590
YKL202W	582
YKL201C	3582
YKL198C	2432
YKL197C	3549
YKL196C	885
YKL195W	1545
YKL194C	1634
YKL193C	1158
YKL192C	564
YKL191W	1728
YKL190W	1054
YKL189W	1581
YKL188C	2686
YKL187C	2291
YKL186C	700
YKL185W	2243
YKL184W	1863
YKL183C-A	213
YKL183W	1787
YKL182W	6480
YKL181W	1769
YKL180W	1123
YKL179C	2182
YKL178C	1935
YKL177W	532
YKL176C	2921
YKL175W	1721
YKL174C	2091
YKL173W	3200
YKL172W	1471
YKL171W	2870
YKL170W	771
YKL169C	780
YKL168C	2488
YKL167C	1231
YKL166C	1571
YKL165C-A	704
YKL165C	2960
YKL164C	1369
YKL163W	1460
YKL162C-A	581
YKL162C	1391
YKL161C	1904
YKL160W	1694
YKL159C	1361
YKL157W	3499
YKL156W	855
YKL156C-A	117
YKL155C	1988
YKL154W	932
YKL153W	510
YKL152C	1403
YKL151C	2133
YKL150W	1175
YKL149C	1397
YKL148C	2308
YKL147C	618
YKL146W	2184
YKL145W	1636
YKL145W-A	850
YKL144C	946
YKL143W	1815
YKL142W	943
YKL141W	759
YKL140W	2236
YKL139W	1827
YKL138C-A	580
YKL138C	574
YKL137W	553
YKL136W	399
YKL135C	2504
YKL134C	2654
YKL133C	1575
YKL132C	1726
YKL131W	522
YKL130C	967
YKL129C	3995
YKL128C	1307
YKL127W	1898
YKL126W	2335
YKL125W	2143
YKL124W	1909
YKL123W	479
YKL122C	701
YKL121W	2906
YKL120W	1242
YKL119C	847
YKL118W	312
YKL117W	996
YKL116C	2055
YKL115C	688
YKL114C	1241
YKL113C	1324
YKL112W	2405
YKL111C	587
YKL110C	1143
YKL109W	2300
YKL108W	1519
YKL107W	1118
YKL106C-A	1015
YKL106W	1631
YKL105C	3795
YKL104C	2636
YKL103C	1765
YKL102C	617
YKL101W	4818
YKL100C	2049
YKL100W-A	90
YKL099C	986
YKL098W	1317
YKL097C	863
YKL096C-B	150
YKL096W-A	879
YKL096W	856
YKL095W	1003
YKL094W	1049
YKL093W	1383
YKL092C	3607
YKL091C	1093
YKL090W	2535
YKL089W	1911
YKL088W	1990
YKL087C	980
YKL086W	577
YKL085W	1488
YKL084W	550
YKL083W	615
YKL082C	1547
YKL081W	1830
YKL080W	1412
YKL079W	2139
YKL078W	2334
YKL077W	1577
YKL076C	645
YKL075C	1445
YKL074C	1717
YKL073W	2773
YKL072W	2646
YKL071W	1165
YKL070W	769
YKL069W	797
YKL068W-A	590
YKL068W	3131
YKL067W	811
YKL066W	444
YKL065W-A	441
YKL065C	795
YKL064W	3077
YKL063C	675
YKL062W	2422
YKL061W	641
YKL060C	1532
YKL059C	2036
YKL058W	763
YKL057C	3201
YKL056C	718
YKL055C	1316
YKL054C	2555
YKL053C-A	542
YKL053W	782
YKL052C	940
YKL051W	1484
YKL050C	2769
YKL049C	1179
YKL048C	2190
YKL047W	1753
YKL046C	1793
YKL045W	1793
YKL044W	392
YKL043W	1573
YKL042W	1486
YKL041W	1100
YKL040C	1857
YKL039W	1990
YKL038W	3914
YKL037W	423
YKL036C	831
YKL035W	1739
YKL034W	2501
YKL033W-A	934
YKL033W	3123
YKL032C	1888
YKL031W	931
YKL030W	606
YKL029C	2163
YKL028W	1865
YKL027W	1631
YKL026C	934
YKL025C	2183
YKL024C	1001
YKL023C-A	495
YKL023W	2282
YKL022C	2876
YKL021C	1407
YKL020C	3415
YKL019W	1052
YKL018C-A	923
YKL018W	1175
YKL017C	3331
YKL016C	817
YKL015W	3140
YKL014C	5312
YKL013C	846
YKL012W	2083
YKL011C	1156
YKL010C	4626
YKL009W	879
YKL008C	1632
YKL007W	1450
YKL006C-A	546
YKL006W	948
YKL005C	2061
YKL004W	1737
YKL003C	529
YKL002W	936
YKL001C	762
YKR001C	2411
YKR002W	2009
YKR003W	1562
YKR004C	2365
YKR005C	1647
YKR006C	897
YKR007W	656
YKR008W	2030
YKR009C	2780
YKR010C	2571
YKR011C	1285
YKR012C	833
YKR013W	1251
YKR014C	988
YKR015C	1908
YKR016W	1928
YKR017C	1924
YKR018C	2547
YKR019C	2096
YKR020W	866
YKR021W	3012
YKR022C	1187
YKR023W	1771
YKR024C	2390
YKR025W	1018
YKR026C	1209
YKR027W	2835
YKR028W	3652
YKR029C	2375
YKR030W	984
YKR031C	5147
YKR032W	315
YKR033C	426
YKR034W	810
YKR035C	642
YKR035W-A	819
YKR036C	2111
YKR037C	1067
YKR038C	1347
YKR039W	2031
YKR040C	504
YKR041W	1286
YKR042W	1533
YKR043C	1107
YKR044W	2211
YKR045C	2131
YKR046C	1025
YKR047W	306
YKR048C	1441
YKR049C	562
YKR050W	3176
YKR051W	1450
YKR052C	1362
YKR053C	1381
YKR054C	12334
YKR055W	1358
YKR056W	2516
YKR057W	939
YKR058W	2250
YKR059W	1501
YKR060W	1249
YKR061W	1521
YKR062W	1710
YKR063C	1730
YKR064W	2822
YKR065C	1082
YKR066C	1272
YKR067W	2499
YKR068C	775
YKR069W	1989
YKR070W	1316
YKR071C	1388
YKR072C	2046
YKR073C	321
YKR074W	711
YKR075C	1129
YKR075W-A	644
YKR076W	1277
YKR077W	1221
YKR078W	1817
YKR079C	2954
YKR080W	1174
YKR081C	1188
YKR082W	3602
YKR083C	670
YKR084C	1979
YKR085C	765
YKR086W	3333
YKR087C	1220
YKR088C	1350
YKR089C	2927
YKR090W	2471
YKR091W	908
YKR092C	1522
YKR093W	2109
YKR094C	1072
YKR095W	5785
YKR095W-A	765
YKR096W	3951
YKR097W	2019
YKR098C	2412
YKR099W	2848
YKR100C	1882
YKR101W	2215
YKR102W	3510
YKR103W	3657
YKR104W	1216
YKR105C	1749
YKR106W	1848
YLL067C	3717
YLL067W-A	483
YLL066W-B	171
YLL066C	3717
YLL066W-A	483
YLL065W	351
YLL064C	363
YLL063C	1584
YLL062C	1431
YLL061W	2268
YLL060C	1431
YLL059C	1144
YLL058W	1859
YLL057C	1239
YLL056C	1588
YLL055W	1963
YLL054C	2920
YLL053C	686
YLL052C	472
YLL051C	2261
YLL050C	802
YLL049W	541
YLL048C	5154
YLL047W	384
YLL046C	750
YLL045C	1068
YLL044W	447
YLL043W	2211
YLL042C	660
YLL041C	1279
YLL040C	9539
YLL039C	1375
YLL038C	1426
YLL037W	381
YLL036C	1611
YLL035W	2224
YLL034C	2707
YLL033W	1279
YLL032C	2558
YLL031C	3217
YLL030C	342
YLL029W	2465
YLL028W	2280
YLL027W	1089
YLL026W	2873
YLL025W	643
YLL024C	2300
YLL023C	1049
YLL022C	1657
YLL021W	4553
YLL020C	776
YLL019C	2463
YLL019W-A	93
YLL018C-A	1672
YLL018C	2073
YLL015W	4864
YLL014W	705
YLL013C	3308
YLL012W	1878
YLL011W	1647
YLL010C	1904
YLL009C	435
YLL008W	2408
YLL007C	2370
YLL006W-A	177
YLL006W	2951
YLL005C	2607
YLL004W	1951
YLL003W	2906
YLL002W	1409
YLL001W	2716
YLR001C	2744
YLR002C	2143
YLR003C	1023
YLR004C	1962
YLR005W	1714
YLR006C	2395
YLR007W	1183
YLR008C	946
YLR009W	945
YLR010C	698
YLR011W	919
YLR012C	588
YLR013W	426
YLR014C	2751
YLR015W	2112
YLR016C	1357
YLR017W	1111
YLR018C	1091
YLR019W	1707
YLR020C	1814
YLR021W	1050
YLR022C	1067
YLR023C	2290
YLR024C	5796
YLR025W	1064
YLR026C	1367
YLR027C	1630
YLR028C	2059
YLR029C	1016
YLR030W	818
YLR031W	716
YLR032W	3590
YLR033W	1772
YLR034C	2022
YLR035C	2476
YLR036C	1022
YLR037C	856
YLR038C	767
YLR039C	3171
YLR040C	894
YLR041W	1756
YLR042C	671
YLR043C	699
YLR044C	1799
YLR045C	2941
YLR046C	919
YLR047C	2334
YLR048W	1586
YLR049C	1455
YLR050C	639
YLR051C	826
YLR052W	1447
YLR053C	439
YLR054C	2262
YLR055C	1897
YLR056W	1583
YLR057W	2729
YLR058C	1599
YLR059C	1223
YLR060W	1983
YLR061W	900
YLR062C	378
YLR063W	1545
YLR064W	932
YLR065C	1358
YLR066W	890
YLR067C	3067
YLR068W	645
YLR069C	2473
YLR070C	1638
YLR071C	3419
YLR072W	2188
YLR073C	943
YLR074C	590
YLR075W	828
YLR076C	423
YLR077W	2887
YLR078C	1027
YLR079W	1061
YLR080W	1869
YLR081W	2037
YLR082C	1584
YLR083C	2322
YLR084C	3813
YLR085C	1492
YLR086W	4311
YLR087C	9039
YLR088W	2154
YLR089C	2291
YLR090W	1559
YLR091W	1288
YLR092W	2865
YLR093C	1229
YLR094C	1666
YLR095C	2537
YLR096W	3640
YLR097C	1285
YLR098C	2098
YLR099C	1331
YLR099W-A	359
YLR100W	1280
YLR101C	735
YLR102C	976
YLR103C	2085
YLR104W	499
YLR105C	1262
YLR106C	14861
YLR107W	1684
YLR108C	1664
YLR109W	1408
YLR110C	1401
YLR111W	387
YLR112W	916
YLR113W	1584
YLR114C	2827
YLR115W	2745
YLR116W	1900
YLR117C	2837
YLR118C	841
YLR119W	714
YLR120C	2219
YLR120W-A	1840
YLR121C	1696
YLR122C	378
YLR123C	720
YLR124W	885
YLR125W	1311
YLR126C	1160
YLR127C	2792
YLR128W	1153
YLR129W	2999
YLR130C	1714
YLR131C	2613
YLR132C	1373
YLR133W	2359
YLR134W	1880
YLR135W	2425
YLR136C	1150
YLR137W	1381
YLR138W	3193
YLR139C	2497
YLR140W	327
YLR141W	1529
YLR142W	1599
YLR143W	2415
YLR144C	2459
YLR145W	677
YLR146C	1031
YLR146W-A	663
YLR147C	685
YLR148W	2927
YLR149C	2434
YLR149C-A	87
YLR150W	1211
YLR151C	1423
YLR152C	1993
YLR153C	2381
YLR154C	751
YLR154W-A	186
YLR154W-B	165
YLR154W-C	375
YLR154W-E	204
YLR154W-F	141
YLR154C-G	150
YLR154C-H	132
YLR155C	1089
YLR156W	345
YLR156C-A	132
YLR157C	1089
YLR157W-D	213
YLR157W-E	165
YLR157C-C	132
YLR158C	1089
YLR159W	345
YLR159C-A	132
YLR160C	1089
YLR161W	345
YLR162W	357
YLR162W-A	189
YLR163C	1821
YLR163W-A	114
YLR164W	675
YLR165C	1378
YLR166C	2720
YLR167W	751
YLR168C	873
YLR169W	354
YLR170C	833
YLR171W	517
YLR172C	1322
YLR173W	2303
YLR174W	1398
YLR175W	1661
YLR176C	2964
YLR177W	1999
YLR178C	739
YLR179C	1497
YLR180W	1622
YLR181C	1188
YLR182W	2653
YLR183C	1667
YLR184W	348
YLR185W	744
YLR186W	1010
YLR187W	3457
YLR188W	2503
YLR189C	3801
YLR190W	2263
YLR191W	1499
YLR192C	1249
YLR193C	795
YLR194C	852
YLR195C	1772
YLR196W	2040
YLR197W	1760
YLR198C	360
YLR199C	1268
YLR200W	732
YLR201C	1227
YLR202C	443
YLR203C	1735
YLR204W	529
YLR205C	1058
YLR206W	1982
YLR207W	2587
YLR208W	1350
YLR209C	1170
YLR210W	1621
YLR211C	1153
YLR212C	1608
YLR213C	1388
YLR214W	2254
YLR215C	1297
YLR216C	1314
YLR217W	567
YLR218C	557
YLR219W	2704
YLR220W	1700
YLR221C	943
YLR222C	2667
YLR222C-A	231
YLR223C	3570
YLR224W	1338
YLR225C	1394
YLR226W	2428
YLR227C	1841
YLR228C	2864
YLR229C	1913
YLR230W	306
YLR231C	1504
YLR232W	348
YLR233C	2455
YLR234W	2542
YLR235C	399
YLR236C	324
YLR237W	2140
YLR238W	1666
YLR239C	1201
YLR240W	2826
YLR241W	2594
YLR242C	1157
YLR243W	1071
YLR244C	1238
YLR245C	1227
YLR246W	1161
YLR247C	4679
YLR248W	2543
YLR249W	3345
YLR250W	1039
YLR251W	834
YLR252W	690
YLR253W	1877
YLR254C	745
YLR255C	1159
YLR256W	4796
YLR257W	1271
YLR258W	2553
YLR259C	1973
YLR260W	2377
YLR261C	2282
YLR262C	688
YLR262C-A	333
YLR263W	2973
YLR264W	1333
YLR264C-A	117
YLR265C	1032
YLR266C	2139
YLR267W	1999
YLR268W	986
YLR269C	351
YLR270W	1376
YLR271W	2149
YLR272C	3704
YLR273C	2345
YLR274W	2480
YLR275W	742
YLR276C	2008
YLR277C	2571
YLR278C	4058
YLR279W	390
YLR280C	741
YLR281C	482
YLR282C	342
YLR283W	1055
YLR284C	1034
YLR285W	1141
YLR285C-A	340
YLR286C	2117
YLR286W-A	1733
YLR287C	1783
YLR287C-A	861
YLR288C	1604
YLR289W	2099
YLR290C	1029
YLR291C	1357
YLR292C	848
YLR293C	942
YLR294C	400
YLR295C	698
YLR296W	1079
YLR297W	846
YLR298C	1444
YLR299W	2293
YLR299C-A	382
YLR300W	1749
YLR301W	978
YLR302C	363
YLR303W	2142
YLR304C	2611
YLR305C	5740
YLR306W	986
YLR307W	1004
YLR307C-A	658
YLR308W	939
YLR309C	4583
YLR310C	4930
YLR311C	1172
YLR312C	1703
YLR312W-A	1058
YLR313C	2147
YLR314C	1772
YLR315W	1186
YLR316C	1273
YLR317W	578
YLR318W	2814
YLR319C	2408
YLR320W	4381
YLR321C	1619
YLR322W	450
YLR323C	1102
YLR324W	1791
YLR325C	499
YLR326W	939
YLR327C	2075
YLR328W	1768
YLR329W	892
YLR330W	2177
YLR331C	378
YLR332W	1717
YLR333C	971
YLR334C	381
YLR335W	2371
YLR336C	2896
YLR337C	2655
YLR338W	858
YLR339C	552
YLR340W	1347
YLR341W	1434
YLR342W	5888
YLR342W-A	1260
YLR343W	1668
YLR344W	957
YLR345W	1727
YLR346C	513
YLR347C	3230
YLR347W-A	886
YLR348C	1044
YLR349W	1053
YLR350W	836
YLR351C	1079
YLR352W	2636
YLR353W	2450
YLR354C	1218
YLR355C	1571
YLR356W	834
YLR357W	2905
YLR358C	564
YLR359W	1622
YLR360W	1533
YLR361C	2405
YLR361C-A	605
YLR362W	2314
YLR363C	1281
YLR363W-A	684
YLR364W	774
YLR365W	333
YLR364C-A	123
YLR366W	306
YLR367W	1103
YLR368W	1988
YLR369W	2140
YLR370C	825
YLR371W	4266
YLR372W	1631
YLR373C	2853
YLR374C	390
YLR375W	1173
YLR376C	959
YLR377C	1088
YLR378C	1822
YLR379W	375
YLR380W	1455
YLR381W	2231
YLR382C	2853
YLR383W	3427
YLR384C	4050
YLR385C	2944
YLR386W	2874
YLR387C	1805
YLR388W	827
YLR389C	3305
YLR390W	790
YLR390W-A	1378
YLR392C	1806
YLR393W	2016
YLR394W	1590
YLR395C	572
YLR396C	2394
YLR397C	2506
YLR398C	4109
YLR399C	2440
YLR399W-A	105
YLR400W	498
YLR401C	4344
YLR402W	192
YLR403W	2052
YLR404W	1103
YLR405W	1252
YLR406C	904
YLR406C-A	522
YLR407W	1176
YLR408C	482
YLR409C	2976
YLR410W	3587
YLR411W	895
YLR412W	2555
YLR412C-A	1338
YLR413W	2246
YLR414C	1022
YLR415C	415
YLR416C	399
YLR417W	1832
YLR418C	1567
YLR419W	4485
YLR420W	1333
YLR421C	819
YLR422W	5902
YLR423C	1499
YLR424W	2264
YLR425W	4105
YLR426W	1283
YLR427W	2279
YLR428C	477
YLR429W	2232
YLR430W	6994
YLR431C	1698
YLR432W	2011
YLR433C	2084
YLR434C	384
YLR435W	1001
YLR436C	3901
YLR437C	700
YLR437C-A	228
YLR438W	1437
YLR438C-A	435
YLR439W	1157
YLR440C	3526
YLR441C	1119
YLR442C	3120
YLR443W	1581
YLR444C	1588
YLR445W	649
YLR446W	1624
YLR447C	1573
YLR448W	1438
YLR449W	1326
YLR450W	3415
YLR451W	2969
YLR452C	2430
YLR453C	2076
YLR454W	8003
YLR455W	1600
YLR456W	814
YLR457C	1192
YLR458W	381
YLR459W	1764
YLR460C	1435
YLR461W	363
YLR462W	609
YLR463C	552
YLR464W	930
YLR465C	309
YLR466W	4149
YLR466C-A	483
YLR466C-B	117
YLR467W	5391
YLR467C-A	483
YML133C	4224
YML133W-B	483
YML133W-A	576
YML132W	1140
YML131W	1399
YML130C	1887
YML129C	575
YML128C	1777
YML127W	1971
YML126C	1949
YML125C	1190
YML124C	1817
YML123C	1954
YML122C	579
YML121W	1265
YML120C	2003
YML119W	1209
YML118W	1854
YML117W	3546
YML116W-A	584
YML116W	1998
YML115C	1934
YML114C	1631
YML113W	938
YML112W	1024
YML111W	2915
YML110C	1893
YML109W	2981
YML108W	1030
YML107C	1193
YML106W	1167
YML105C	960
YML104C	3446
YML103C	5005
YML102W	1466
YML101C-A	1516
YML101C	494
YML100W-A	766
YML100W	3480
YML099W-A	330
YML099C	2816
YML098W	1090
YML097C	1457
YML096W	1892
YML095C	1654
YML094C-A	402
YML094W	684
YML093W	2887
YML092C	937
YML091C	3922
YML090W	387
YML089C	796
YML088W	2191
YML087C	1058
YML086C	1847
YML085C	1690
YML084W	309
YML083C	1618
YML082W	2199
YML081C-A	332
YML081W	3917
YML080W	1533
YML079W	786
YML078W	894
YML077W	682
YML076C	3006
YML075C	3352
YML074C	1407
YML073C	3628
YML072C	4959
YML071C	1944
YML070W	1875
YML069W	1882
YML068W	2135
YML067C	1981
YML066C	1530
YML065W	2988
YML064C	1077
YML063W	1051
YML062C	1472
YML061C	2809
YML060W	1406
YML059C	5094
YML058W-A	388
YML058W	708
YML057C-A	390
YML057W	2035
YML056C	2189
YML055W	644
YML054C	1987
YML054C-A	159
YML053C	765
YML052W	1103
YML051W	1516
YML050W	1082
YML049C	4086
YML048W	1613
YML047W-A	942
YML047C	1059
YML046W	2085
YML043C	1866
YML042W	2135
YML041C	971
YML038C	1675
YML037C	1082
YML036W	1276
YML035C	2857
YML034C-A	399
YML034W	2885
YML032C	1745
YML031C-A	336
YML031W	2083
YML030W	744
YML029W	2923
