# Run started 2023-05-03 16:33:53.201058
# Command: count_fasta_length.py Schizosaccharomyces_pombe_230503_3UTR.fa Schizosaccharomyces_pombe_230503_3UTR_length.tsv
# Parameters:
#	in_file: Schizosaccharomyces_pombe_230503_3UTR.fa
#	out_file: Schizosaccharomyces_pombe_230503_3UTR_length.tsv
ORF	Length
SPBC1271.09	473
SPBC1271.10c	317
SPBC1271.11	517
SPBC1271.12	454
SPBC1271.13	274
SPBC1271.14	450
SPBC1271.15c	228
SPBC1289.01c	254
SPBC1289.02c	244
SPBC1289.03c	198
SPBC1289.04c	547
SPBC1289.05c	102
SPBC1289.06c	336
SPBC1289.07c	140
SPBC1289.08	538
SPBC1289.09	410
SPBC1289.10c	233
SPBC1289.11	69
SPBC1289.12	696
SPBC1289.13c	776
SPBC1289.14	249
SPBC1289.15	344
SPBC1289.16c	78
SPBC12C2.01c	71
SPBC12C2.02c	394
SPBC12C2.03c	307
SPBC12C2.04	203
SPBC12C2.05c	254
SPBC12C2.06	78
SPBC12C2.07c	265
SPBC12C2.08	203
SPBC12C2.09c	290
SPBC12C2.10c	362
SPBC12C2.11	399
SPBC12C2.12c	251
SPBC12C2.13c	368
SPBC12D12.01	935
SPBC12D12.02c	67
SPBC12D12.03	138
SPBC12D12.04c	661
SPBC12D12.05c	462
SPBC12D12.06	246
SPBC12D12.07c	623
SPBC12D12.08c	93
SPBC12D12.09	129
SPBC1306.01c	204
SPBC1306.02	146
SPBC1347.01c	119
SPBC1347.02	318
SPBC1347.03	115
SPBC1347.04	94
SPBC1347.05c	122
SPBC1347.06c	156
SPBC1347.07	1045
SPBC1347.08c	1120
SPBC1347.09	490
SPBC1347.10	344
SPBC1347.11	671
SPBC1347.12	281
SPBC1348.01	511
SPBC1348.02	443
SPBC1348.03	342
SPBC1348.04	137
SPBC1348.05	349
SPBC1348.07	223
SPBC1348.08c	168
SPBC1348.10c	132
SPBC1348.14c	73
SPBC13A2.01c	1442
SPBC13A2.02	295
SPBC13A2.03	460
SPBC13A2.04c	261
SPBC13E7.01	163
SPBC13E7.02	121
SPBC13E7.03c	1985
SPBC13E7.04	311
SPBC13E7.05	27
SPBC13E7.06	384
SPBC13E7.07	2023
SPBC13E7.08c	1085
SPBC13E7.09	2230
SPBC13E7.10c	617
SPBC13E7.11	209
SPBC13G1.01c	57
SPBC13G1.02	165
SPBC13G1.03c	135
SPBC13G1.04c	172
SPBC13G1.05	77
SPBC13G1.06c	483
SPBC13G1.07	210
SPBC13G1.08c	60
SPBC13G1.09	274
SPBC13G1.10c	95
SPBC13G1.11	515
SPBC13G1.12	286
SPBC13G1.13	259
SPBC13G1.14c	337
SPBC13G1.15c	53
SPBC13G1.16	344
SPBC146.01	95
SPBC146.02	360
SPBC146.03c	226
SPBC146.04	114
SPBC146.05c	109
SPBC146.06c	253
SPBC146.07	71
SPBC146.08c	469
SPBC146.09c	64
SPBC146.10	1359
SPBC146.11c	112
SPBC146.12	166
SPBC146.13c	270
SPBC146.14c	238
SPBC14C8.01c	316
SPBC14C8.02	536
SPBC14C8.03	424
SPBC14C8.04	322
SPBC14C8.05c	222
SPBC14C8.06	199
SPBC14C8.07c	185
SPBC14C8.10	1864
SPBC14C8.11c	1023
SPBC14C8.12	464
SPBC14C8.13	2694
SPBC14C8.14c	54
SPBC14C8.15	1554
SPBC14C8.16c	625
SPBC14C8.17c	622
SPBC14F5.01	409
SPBC14F5.02	118
SPBC14F5.03c	155
SPBC14F5.04c	351
SPBC14F5.05c	459
SPBC14F5.06	384
SPBC14F5.07	426
SPBC14F5.08	1950
SPBC14F5.09c	1177
SPBC14F5.10c	780
SPBC14F5.11c	284
SPBC14F5.12c	129
SPBC14F5.13c	241
SPBC1539.01c	168
SPBC1539.02	2700
SPBC1539.03c	39
SPBC1539.04	402
SPBC1539.05	134
SPBC1539.06	195
SPBC1539.07c	134
SPBC1539.08	367
SPBC1539.10	86
SPBC15C4.01c	93
SPBC15C4.02	190
SPBC15C4.03	131
SPBC15C4.04c	443
SPBC15C4.05	295
SPBC15C4.06c	325
SPBC15D4.01c	201
SPBC15D4.02	502
SPBC15D4.03	194
SPBC15D4.04	409
SPBC15D4.05	149
SPBC15D4.06	157
SPBC15D4.07c	170
SPBC15D4.09c	48
SPBC15D4.10c	20
SPBC15D4.14	74
SPBC15D4.15	36
SPBC1604.01	297
SPBC1604.02c	1793
SPBC1604.03c	93
SPBC1604.04	366
SPBC1604.05	143
SPBC1604.06c	144
SPBC1604.07	365
SPBC1604.08c	269
SPBC1604.09c	344
SPBC1604.10	180
SPBC1604.11	454
SPBC1604.12	258
SPBC1604.13c	282
SPBC1604.14c	535
SPBC1604.15	1444
SPBC1604.16c	179
SPBC1604.18c	141
SPBC1604.19c	128
SPBC1604.20c	169
SPBC1604.21c	136
SPBC1604.25	343
SPBC1652.01	870
SPBC1652.02	1164
SPBC1677.02	90
SPBC1677.03c	434
SPBC1683.01	251
SPBC1683.02	407
SPBC1683.03c	227
SPBC1683.04	483
SPBC1683.05	145
SPBC1683.06c	25
SPBC1683.07	329
SPBC1683.08	342
SPBC1683.09c	104
SPBC1683.10c	896
SPBC1683.11c	242
SPBC1683.12	21
SPBC1685.01	1581
SPBC1685.02c	98
SPBC1685.03	601
SPBC1685.04	343
SPBC1685.05	140
SPBC1685.06	105
SPBC1685.07c	1713
SPBC1685.08	249
SPBC1685.09	144
SPBC1685.10	147
SPBC1685.11	182
SPBC1685.13	1902
SPBC1685.14c	563
SPBC1685.15c	504
SPBC1685.16	539
SPBC1685.17	328
SPBC16A3.01	315
SPBC16A3.02c	247
SPBC16A3.03c	452
SPBC16A3.04	130
SPBC16A3.05c	428
SPBC16A3.06	219
SPBC16A3.07c	1513
SPBC16A3.08c	334
SPBC16A3.09c	101
SPBC16A3.10	192
SPBC16A3.11	109
SPBC16A3.12c	174
SPBC16A3.14	140
SPBC16A3.15c	313
SPBC16A3.16	728
SPBC16A3.17c	268
SPBC16A3.18	655
SPBC16A3.19	537
SPBC16C6.01c	219
SPBC16C6.03c	178
SPBC16C6.04	73
SPBC16C6.05	236
SPBC16C6.06	162
SPBC16C6.07c	178
SPBC16C6.08c	200
SPBC16C6.09	284
SPBC16C6.10	70
SPBC16C6.11	119
SPBC16C6.12c	120
SPBC16C6.13c	406
SPBC16C6.14	197
SPBC16D10.01c	2268
SPBC16D10.03	438
SPBC16D10.04c	68
SPBC16D10.05	212
SPBC16D10.06	214
SPBC16D10.07c	429
SPBC16D10.08c	94
SPBC16D10.09	267
SPBC16D10.11c	60
SPBC16E9.01c	475
SPBC16E9.02c	155
SPBC16E9.03c	372
SPBC16E9.05	272
SPBC16E9.06c	3910
SPBC16E9.07	265
SPBC16E9.09c	112
SPBC16E9.10c	89
SPBC16E9.11c	247
SPBC16E9.12c	723
SPBC16E9.13	257
SPBC16E9.14c	225
SPBC16E9.15	463
SPBC16E9.18	349
SPBC16E9.19	1430
SPBC16E9.20	467
SPBC16G5.01	248
SPBC16G5.02c	154
SPBC16G5.03	215
SPBC16G5.04	198
SPBC16G5.05c	358
SPBC16G5.06	1513
SPBC16G5.07c	188
SPBC16G5.08	265
SPBC16G5.09	305
SPBC16G5.10	1137
SPBC16G5.11c	613
SPBC16G5.12c	67
SPBC16G5.13	739
SPBC16G5.14c	113
SPBC16G5.15c	1109
SPBC16G5.16	566
SPBC16G5.17	233
SPBC16G5.18	92
SPBC16H5.02	302
SPBC16H5.03c	152
SPBC16H5.04	155
SPBC16H5.05c	111
SPBC16H5.06	490
SPBC16H5.07c	2168
SPBC16H5.08c	87
SPBC16H5.09c	124
SPBC16H5.10c	269
SPBC16H5.11c	377
SPBC16H5.12c	288
SPBC16H5.13	176
SPBC16H5.14c	738
SPBC16H5.15	208
SPBC1703.01c	165
SPBC1703.02	318
SPBC1703.03c	180
SPBC1703.04	9
SPBC1703.05	125
SPBC1703.06	236
SPBC1703.07	1035
SPBC1703.08c	901
SPBC1703.09	212
SPBC1703.10	250
SPBC1703.11	301
SPBC1703.12	644
SPBC1703.13c	145
SPBC1703.14c	303
SPBC1703.15c	298
SPBC1706.01	240
SPBC1706.03	438
SPBC1709.01	43
SPBC1709.02c	112
SPBC1709.03	119
SPBC1709.04c	170
SPBC1709.05	214
SPBC1709.06	152
SPBC1709.07	434
SPBC1709.08	564
SPBC1709.09	162
SPBC1709.10c	465
SPBC1709.11c	307
SPBC1709.12	1746
SPBC1709.13c	11
SPBC1709.14	150
SPBC1709.15c	15
SPBC1709.16c	396
SPBC1709.17	126
SPBC1709.18	242
SPBC1709.19c	195
SPBC1711.03	272
SPBC1711.04	59
SPBC1711.05	213
SPBC1711.06	163
SPBC1711.07	215
SPBC1711.08	291
SPBC1711.09c	170
SPBC1711.10c	428
SPBC1711.11	486
SPBC1711.12	57
SPBC1711.13	55
SPBC1711.14	67
SPBC1711.15c	788
SPBC1711.16	168
SPBC1711.17	153
SPBC1718.01	215
SPBC1718.03	487
SPBC1718.04	370
SPBC1718.05	189
SPBC1718.06	55
SPBC1718.07c	606
SPBC1734.01c	154
SPBC1734.02c	252
SPBC1734.03	253
SPBC1734.04	1384
SPBC1734.05c	149
SPBC1734.06	644
SPBC1734.07c	1343
SPBC1734.08	158
SPBC1734.09	2149
SPBC1734.10c	1260
SPBC1734.11	405
SPBC1734.12c	269
SPBC1734.13	217
SPBC1734.14c	733
SPBC1734.15	110
SPBC1734.16c	1935
SPBC1773.01	231
SPBC1773.02c	335
SPBC1773.03c	130
SPBC1773.04	123
SPBC1773.05c	146
SPBC1773.06c	241
SPBC1773.07c	189
SPBC1773.08c	45
SPBC1773.10c	228
SPBC1773.11c	1386
SPBC1773.12	523
SPBC1773.13	371
SPBC1773.14	79
SPBC1773.15	174
SPBC1773.16c	999
SPBC1773.17c	28
SPBC1778.01c	145
SPBC1778.02	122
SPBC1778.03c	212
SPBC1778.04	90
SPBC1778.05c	2214
SPBC1778.06c	525
SPBC1778.07	71
SPBC1778.08c	343
SPBC1778.09	429
SPBC1778.10c	230
SPBC17A3.01c	630
SPBC17A3.02	210
SPBC17A3.03c	414
SPBC17A3.04c	491
SPBC17A3.05c	596
SPBC17A3.07	211
SPBC17A3.08	303
SPBC17A3.09c	998
SPBC17A3.10	375
SPBC17D1.01	679
SPBC17D1.02	231
SPBC17D1.03c	71
SPBC17D1.04	730
SPBC17D1.05	933
SPBC17D1.06	561
SPBC17D1.07c	65
SPBC17D11.01	319
SPBC17D11.02c	164
SPBC17D11.03c	164
SPBC17D11.04c	142
SPBC17D11.05	271
SPBC17D11.06	167
SPBC17D11.07c	250
SPBC17D11.08	412
SPBC17F3.01c	317
SPBC17F3.02	179
SPBC17G9.02c	171
SPBC17G9.03c	249
SPBC17G9.04c	445
SPBC17G9.05	117
SPBC17G9.06c	147
SPBC17G9.07	65
SPBC17G9.08c	169
SPBC17G9.09	82
SPBC17G9.10	100
SPBC17G9.11c	229
SPBC17G9.12c	641
SPBC17G9.13c	160
SPBC1815.01	96
SPBC1826.01c	118
SPBC1861.01c	52
SPBC1861.02	350
SPBC1861.03	2730
SPBC1861.04c	21
SPBC1861.05	1574
SPBC1861.06c	163
SPBC1861.08c	4
SPBC1861.09	241
SPBC18A7.01	161
SPBC18A7.02c	1721
SPBC18E5.01	485
SPBC18E5.02c	177
SPBC18E5.03c	353
SPBC18E5.04	164
SPBC18E5.05c	78
SPBC18E5.06	139
SPBC18E5.07	52
SPBC18E5.08	822
SPBC18E5.10	1595
SPBC18E5.11c	1842
SPBC18E5.12c	81
SPBC18E5.13	175
SPBC18H10.02	380
SPBC18H10.03	635
SPBC18H10.04c	320
SPBC18H10.05	211
SPBC18H10.06c	30
SPBC18H10.07	1927
SPBC18H10.08c	358
SPBC18H10.09	1280
SPBC18H10.10c	1438
SPBC18H10.11c	93
SPBC18H10.12c	113
SPBC18H10.13	133
SPBC18H10.14	215
SPBC18H10.15	185
SPBC18H10.16	1740
SPBC18H10.17c	606
SPBC18H10.18c	327
SPBC18H10.19	337
SPBC18H10.20c	144
SPBC1921.01c	185
SPBC1921.02	171
SPBC1921.03c	152
SPBC1921.04c	55
SPBC1921.05	386
SPBC1921.06c	258
SPBC1921.07c	408
SPBC19C2.01	76
SPBC19C2.02	421
SPBC19C2.03	209
SPBC19C2.04c	172
SPBC19C2.05	282
SPBC19C2.06c	1530
SPBC19C2.07	156
SPBC19C2.08	245
SPBC19C2.09	161
SPBC19C2.10	331
SPBC19C2.11c	288
SPBC19C2.12	259
SPBC19C2.13c	122
SPBC19C2.14	132
SPBC19C2.15c	99
SPBC19C7.01	718
SPBC19C7.03	134
SPBC19C7.04c	441
SPBC19C7.05	694
SPBC19C7.06	157
SPBC19C7.07c	190
SPBC19C7.08c	60
SPBC19C7.09c	214
SPBC19C7.10	423
SPBC19C7.11	44
SPBC19C7.12c	3022
SPBC19F5.01c	375
SPBC19F5.02c	286
SPBC19F5.03	405
SPBC19F5.04	231
SPBC19F5.05c	185
SPBC19F8.01c	260
SPBC19F8.02	59
SPBC19F8.03c	219
SPBC19F8.04c	176
SPBC19F8.05	2809
SPBC19F8.06c	185
SPBC19F8.07	132
SPBC19F8.08	99
SPBC19G7.01c	804
SPBC19G7.02	94
SPBC19G7.03c	118
SPBC19G7.04	216
SPBC19G7.05c	132
SPBC19G7.06	64
SPBC19G7.07c	1821
SPBC19G7.08c	464
SPBC19G7.09	370
SPBC19G7.10c	229
SPBC19G7.13	885
SPBC19G7.14c	37
SPBC19G7.15	374
SPBC19G7.16	293
SPBC19G7.17	391
SPBC19G7.18c	64
SPBC19G7.19	138
SPBC1A4.01	200
SPBC1A4.02c	98
SPBC1A4.03c	92
SPBC1A4.04	398
SPBC1A4.05	1831
SPBC1A4.06c	218
SPBC1A4.07c	488
SPBC1A4.08c	353
SPBC1A4.09	2968
SPBC1A4.10c	283
SPBC1A4.11c	604
SPBC1D7.01	386
SPBC1D7.02c	333
SPBC1D7.03	264
SPBC1D7.04	145
SPBC1D7.05	269
SPBC1E8.02	865
SPBC1E8.03c	161
SPBC1E8.05	932
SPBC20F10.01	403
SPBC20F10.02c	182
SPBC20F10.03	332
SPBC20F10.04c	126
SPBC20F10.05	74
SPBC20F10.06	222
SPBC20F10.07	259
SPBC20F10.08c	1056
SPBC20F10.09	394
SPBC21.01	253
SPBC21.02	1399
SPBC21.03c	2113
SPBC21.04	1809
SPBC21.05c	404
SPBC21.06c	430
SPBC21.07c	253
SPBC211.01	1775
SPBC211.02c	498
SPBC211.03c	327
SPBC211.04c	220
SPBC211.05	131
SPBC211.06	61
SPBC211.07c	477
SPBC211.08c	562
SPBC215.01	176
SPBC215.02	1099
SPBC215.03c	803
SPBC215.04	710
SPBC215.05	371
SPBC215.06c	130
SPBC215.07c	242
SPBC215.08c	297
SPBC215.09c	256
SPBC215.10	111
SPBC215.11c	102
SPBC215.12	283
SPBC215.13	451
SPBC215.14c	208
SPBC215.15	228
SPBC216.01c	193
SPBC216.02	382
SPBC216.03	302
SPBC216.04c	239
SPBC216.05	2104
SPBC216.06c	4233
SPBC216.07c	186
SPBC21B10.02	70
SPBC21B10.03c	321
SPBC21B10.04c	171
SPBC21B10.05c	469
SPBC21B10.06c	351
SPBC21B10.07	129
SPBC21B10.08c	151
SPBC21B10.09	599
SPBC21B10.10	197
SPBC21B10.12	90
SPBC21B10.14	181
SPBC21B10.15	112
SPBC21C3.01c	496
SPBC21C3.02c	346
SPBC21C3.03	139
SPBC21C3.04c	1351
SPBC21C3.06	460
SPBC21C3.07c	623
SPBC21C3.08c	352
SPBC21C3.09c	477
SPBC21C3.10c	47
SPBC21C3.11	177
SPBC21C3.12c	151
SPBC21C3.13	148
SPBC21C3.14c	346
SPBC21C3.15c	74
SPBC21C3.17c	426
SPBC21C3.18	111
SPBC21C3.19	415
SPBC21C3.20c	12
SPBC21D10.05c	1497
SPBC21D10.07	1074
SPBC21D10.08c	866
SPBC21D10.09c	134
SPBC21D10.10	159
SPBC21D10.11c	264
SPBC21D10.12	527
SPBC21H7.02	377
SPBC21H7.03c	87
SPBC21H7.04	88
SPBC21H7.05	70
SPBC21H7.06c	92
SPBC21H7.07c	315
SPBC23E6.01c	446
SPBC23E6.02	1346
SPBC23E6.03c	3189
SPBC23E6.04c	360
SPBC23E6.05	142
SPBC23E6.06c	189
SPBC23E6.07c	305
SPBC23E6.08	1720
SPBC23E6.09	239
SPBC23E6.10c	188
SPBC23G7.04c	192
SPBC23G7.05	139
SPBC23G7.06c	117
SPBC23G7.07c	155
SPBC23G7.08c	322
SPBC23G7.10c	121
SPBC23G7.11	123
SPBC23G7.12c	86
SPBC23G7.13c	173
SPBC23G7.14	1104
SPBC23G7.15c	42
SPBC23G7.16	192
SPBC244.01c	1084
SPBC244.02c	124
SPBC24C6.02	229
SPBC24C6.03	572
SPBC24C6.04	196
SPBC24C6.05	85
SPBC24C6.06	329
SPBC24C6.07	2037
SPBC24C6.08c	946
SPBC24C6.09c	86
SPBC24C6.10c	409
SPBC24C6.11	3042
SPBC25B2.01	113
SPBC25B2.02c	20
SPBC25B2.03	426
SPBC25B2.04c	67
SPBC25B2.05	67
SPBC25B2.06c	133
SPBC25B2.07c	350
SPBC25B2.08	331
SPBC25B2.09c	138
SPBC25B2.11	140
SPBC25D12.02c	255
SPBC25D12.03c	61
SPBC25D12.04	142
SPBC25D12.05	109
SPBC25D12.06	1245
SPBC25H2.02	129
SPBC25H2.03	103
SPBC25H2.04c	405
SPBC25H2.05	29
SPBC25H2.06c	1372
SPBC25H2.07	413
SPBC25H2.08c	282
SPBC25H2.09	429
SPBC25H2.11c	157
SPBC25H2.12c	283
SPBC25H2.13c	218
SPBC25H2.16c	108
SPBC25H2.18	595
SPBC26H8.01	139
SPBC26H8.02c	501
SPBC26H8.03	162
SPBC26H8.04c	275
SPBC26H8.05c	163
SPBC26H8.06	241
SPBC26H8.07c	184
SPBC26H8.08c	117
SPBC26H8.09c	257
SPBC26H8.10	173
SPBC26H8.11c	269
SPBC26H8.12	381
SPBC26H8.13c	703
SPBC26H8.14c	88
SPBC26H8.16	383
SPBC27.01c	311
SPBC27.02c	182
SPBC27.03	257
SPBC27.06c	243
SPBC27.08c	62
SPBC27B12.01c	970
SPBC27B12.02	305
SPBC27B12.03c	282
SPBC27B12.04c	135
SPBC27B12.05	208
SPBC27B12.06	242
SPBC27B12.07	446
SPBC27B12.08	2291
SPBC27B12.09c	441
SPBC27B12.10c	411
SPBC27B12.11c	137
SPBC27B12.12c	472
SPBC27B12.13	576
SPBC27B12.14	1019
SPBC28E12.02	312
SPBC28E12.03	421
SPBC28E12.04	472
SPBC28E12.05	4119
SPBC28E12.06c	47
SPBC28F2.02	243
SPBC28F2.03	204
SPBC28F2.05c	123
SPBC28F2.06c	85
SPBC28F2.07	293
SPBC28F2.08c	288
SPBC28F2.09	271
SPBC28F2.10c	95
SPBC28F2.11	424
SPBC28F2.12	34
SPBC29A10.01	95
SPBC29A10.02	227
SPBC29A10.03c	191
SPBC29A10.04	682
SPBC29A10.05	707
SPBC29A10.06c	177
SPBC29A10.07	154
SPBC29A10.08	105
SPBC29A10.09c	1487
SPBC29A10.10c	143
SPBC29A10.11c	449
SPBC29A10.12	188
SPBC29A10.13	115
SPBC29A10.14	183
SPBC29A10.15	140
SPBC29A10.16c	159
SPBC29A10.17	1280
SPBC29A3.01	16
SPBC29A3.02c	160
SPBC29A3.03c	355
SPBC29A3.04	102
SPBC29A3.05	117
SPBC29A3.06	196
SPBC29A3.07c	261
SPBC29A3.08	275
SPBC29A3.09c	73
SPBC29A3.10c	510
SPBC29A3.11c	607
SPBC29A3.12	68
SPBC29A3.13	1468
SPBC29A3.15c	321
SPBC29A3.16	370
SPBC29A3.17	660
SPBC29A3.18	412
SPBC29B5.01	501
SPBC29B5.02c	141
SPBC29B5.03c	61
SPBC29B5.04c	434
SPBC2A9.02	853
SPBC2A9.03	59
SPBC2A9.04c	221
SPBC2A9.05c	1039
SPBC2A9.06c	77
SPBC2A9.07c	399
SPBC2A9.08c	503
SPBC2A9.09	143
SPBC2A9.10	501
SPBC2A9.11c	112
SPBC2A9.12	55
SPBC2A9.14	236
SPBC2D10.03c	59
SPBC2D10.04	469
SPBC2D10.05	332
SPBC2D10.06	254
SPBC2D10.07c	170
SPBC2D10.09	89
SPBC2D10.10c	360
SPBC2D10.11c	202
SPBC2D10.12	239
SPBC2D10.13	89
SPBC2D10.14c	127
SPBC2D10.15c	221
SPBC2D10.16	268
SPBC2D10.17	182
SPBC2D10.18	83
SPBC2D10.19c	35
SPBC2D10.20	2713
SPBC2F12.02c	256
SPBC2F12.03c	1333
SPBC2F12.04	90
SPBC2F12.05c	202
SPBC2F12.07c	139
SPBC2F12.08c	388
SPBC2F12.09c	370
SPBC2F12.10	326
SPBC2F12.11c	439
SPBC2F12.12c	52
SPBC2F12.13	133
SPBC2F12.14c	63
SPBC2F12.15c	65
SPBC2G2.01c	50
SPBC2G2.02	114
SPBC2G2.03c	64
SPBC2G2.04c	70
SPBC2G2.05	2033
SPBC2G2.06c	850
SPBC2G2.07c	697
SPBC2G2.08	614
SPBC2G2.11	207
SPBC2G2.12	56
SPBC2G2.13c	2036
SPBC2G2.14	824
SPBC2G2.15c	630
SPBC2G2.16	157
SPBC2G2.17c	300
SPBC2G5.01	123
SPBC2G5.02c	526
SPBC2G5.03	140
SPBC2G5.04c	242
SPBC2G5.05	256
SPBC2G5.06c	96
SPBC2G5.07c	1311
SPBC30B4.01c	1815
SPBC30B4.02c	344
SPBC30B4.03c	547
SPBC30B4.04c	55
SPBC30B4.05	192
SPBC30B4.06c	156
SPBC30B4.07c	468
SPBC30B4.08	1382
SPBC30B4.09	406
SPBC30D10.02	216
SPBC30D10.03c	256
SPBC30D10.04	65
SPBC30D10.05c	174
SPBC30D10.06	2329
SPBC30D10.07c	876
SPBC30D10.08	257
SPBC30D10.09c	242
SPBC30D10.10c	280
SPBC30D10.11	79
SPBC30D10.12c	1969
SPBC30D10.13c	375
SPBC30D10.14	87
SPBC30D10.15	42
SPBC30D10.16	281
SPBC30D10.17c	75
SPBC30D10.18c	110
SPBC317.01	901
SPBC31A8.01c	380
SPBC31E1.01c	26
SPBC31E1.02c	532
SPBC31E1.03	645
SPBC31E1.04	489
SPBC31E1.05	224
SPBC31E1.06	183
SPBC31F10.02	231
SPBC31F10.03	2108
SPBC31F10.04c	117
SPBC31F10.05	568
SPBC31F10.06c	341
SPBC31F10.07	355
SPBC31F10.09c	1323
SPBC31F10.10c	647
SPBC31F10.11c	177
SPBC31F10.12	60
SPBC31F10.13c	219
SPBC31F10.14c	118
SPBC31F10.15c	331
SPBC31F10.16	267
SPBC31F10.17c	572
SPBC32C12.02	408
SPBC32C12.03c	493
SPBC32F12.01c	329
SPBC32F12.02	467
SPBC32F12.03c	208
SPBC32F12.04	1042
SPBC32F12.05c	82
SPBC32F12.06	1363
SPBC32F12.07c	1076
SPBC32F12.09	636
SPBC32F12.10	306
SPBC32F12.11	404
SPBC32F12.12c	304
SPBC32F12.15	459
SPBC32F12.16	142
SPBC32H8.02c	856
SPBC32H8.03	286
SPBC32H8.04c	2013
SPBC32H8.05	235
SPBC32H8.07	502
SPBC32H8.09	386
SPBC32H8.10	556
SPBC32H8.11	538
SPBC32H8.12c	664
SPBC32H8.13c	97
SPBC336.01	112
SPBC336.02	115
SPBC336.03	354
SPBC336.04	1441
SPBC336.05c	1711
SPBC336.06c	302
SPBC336.07	227
SPBC336.08	3110
SPBC336.09c	29
SPBC336.10c	116
SPBC336.11	46
SPBC336.12c	546
SPBC336.13c	186
SPBC336.14c	51
SPBC336.15	168
SPBC336.16	363
SPBC337.02c	300
SPBC337.05c	85
SPBC337.06c	129
SPBC337.07c	185
SPBC337.08c	147
SPBC337.09	282
SPBC337.10c	731
SPBC337.11	154
SPBC337.12	144
SPBC337.13c	156
SPBC337.14	276
SPBC337.15c	134
SPBC337.16	59
SPBC342.01c	720
SPBC342.03	98
SPBC342.04	622
SPBC342.05	154
SPBC342.06c	154
SPBC354.01	111
SPBC354.02c	320
SPBC354.03	417
SPBC354.04	484
SPBC354.05c	613
SPBC354.06	370
SPBC354.07c	508
SPBC354.08c	382
SPBC354.09c	216
SPBC354.10	368
SPBC354.12	318
SPBC354.13	413
SPBC354.14c	186
SPBC354.15	480
SPBC359.01	348
SPBC359.02	482
SPBC359.03c	302
SPBC359.04c	360
SPBC359.05	317
SPBC359.06	144
SPBC36.01c	382
SPBC36.02c	644
SPBC36.03c	491
SPBC36.04	300
SPBC36.05c	164
SPBC36.06c	217
SPBC36.07	168
SPBC36.08c	4005
SPBC36.09	541
SPBC36.10	637
SPBC36.11	405
SPBC36.12c	101
SPBC365.01	449
SPBC365.02c	200
SPBC365.03c	85
SPBC365.04c	145
SPBC365.05c	37
SPBC365.06	2832
SPBC365.07c	39
SPBC365.08c	327
SPBC365.09c	118
SPBC365.10	160
SPBC365.11	697
SPBC365.12c	124
SPBC365.13c	845
SPBC365.14c	500
SPBC365.15	719
SPBC365.16	393
SPBC365.20c	2730
SPBC36B7.02	474
SPBC36B7.03	328
SPBC36B7.04	131
SPBC36B7.05c	321
SPBC36B7.06c	390
SPBC36B7.07	1088
SPBC36B7.08c	1041
SPBC36B7.09	98
SPBC3B8.01c	72
SPBC3B8.02	446
SPBC3B8.03	133
SPBC3B8.05	117
SPBC3B8.06	213
SPBC3B8.07c	187
SPBC3B8.08	106
SPBC3B8.09	102
SPBC3B8.10c	657
SPBC3B8.11	281
SPBC3B9.01	155
SPBC3B9.02c	80
SPBC3B9.03	115
SPBC3B9.04	210
SPBC3B9.05	271
SPBC3B9.06c	319
SPBC3B9.07c	70
SPBC3B9.08c	349
SPBC3B9.09	151
SPBC3B9.10	173
SPBC3B9.11c	250
SPBC3B9.12	42
SPBC3B9.13c	79
SPBC3B9.15c	310
SPBC3B9.16c	131
SPBC3B9.17	112
SPBC3B9.18c	72
SPBC3B9.19	554
SPBC3B9.21	152
SPBC3B9.22c	994
SPBC3D6.02	639
SPBC3D6.03c	202
SPBC3D6.04c	140
SPBC3D6.05	426
SPBC3D6.06c	150
SPBC3D6.08c	151
SPBC3D6.09	176
SPBC3D6.10	1080
SPBC3D6.11c	963
SPBC3D6.12	103
SPBC3D6.13c	342
SPBC3D6.15	49
SPBC3E7.01	1965
SPBC3E7.02c	351
SPBC3E7.05c	372
SPBC3E7.06c	173
SPBC3E7.07c	82
SPBC3E7.08c	29
SPBC3E7.09	127
SPBC3E7.10	110
SPBC3E7.11c	207
SPBC3E7.12c	390
SPBC3E7.13c	176
SPBC3E7.14	842
SPBC3E7.15c	1745
SPBC3E7.16c	176
SPBC3F6.01c	874
SPBC3F6.02c	457
SPBC3F6.03	214
SPBC3F6.04c	170
SPBC3F6.05	286
SPBC3H7.01	192
SPBC3H7.02	242
SPBC3H7.03c	431
SPBC3H7.04	243
SPBC3H7.05c	125
SPBC3H7.07c	448
SPBC3H7.08c	471
SPBC3H7.09	576
SPBC3H7.11	84
SPBC3H7.12	625
SPBC3H7.13	1190
SPBC3H7.14	577
SPBC3H7.15	916
SPBC4.02c	141
SPBC4.03c	491
SPBC4.04c	189
SPBC4.05	368
SPBC4.06	354
SPBC4.07c	120
SPBC405.01	216
SPBC405.02c	166
SPBC405.03c	247
SPBC405.04c	382
SPBC405.05	473
SPBC405.06	865
SPBC405.07	165
SPBC409.03	500
SPBC409.04c	995
SPBC409.05	435
SPBC409.06	249
SPBC409.07c	236
SPBC409.08	560
SPBC409.09c	308
SPBC409.10	407
SPBC409.11	40
SPBC409.12c	411
SPBC409.13	482
SPBC409.14c	412
SPBC409.15	182
SPBC409.16c	660
SPBC409.17c	227
SPBC409.18	143
SPBC409.19c	1425
SPBC409.20c	349
SPBC409.21	470
SPBC418.01c	106
