# Run started 2023-05-03 16:33:52.274368
# Command: count_fasta_length.py Schizosaccharomyces_pombe_230503_5UTR.fa Schizosaccharomyces_pombe_230503_5UTR_length.tsv
# Parameters:
#	in_file: Schizosaccharomyces_pombe_230503_5UTR.fa
#	out_file: Schizosaccharomyces_pombe_230503_5UTR_length.tsv
ORF	Length
SPBC146.06c	393
SPBC146.07	245
SPBC146.08c	74
SPBC146.09c	239
SPBC146.10	210
SPBC146.11c	115
SPBC146.12	126
SPBC146.13c	43
SPBC14C8.01c	10
SPBC14C8.02	91
SPBC14C8.03	51
SPBC14C8.04	13
SPBC14C8.06	40
SPBC14C8.07c	111
SPBC14C8.09c	106
SPBC14C8.10	38
SPBC14C8.11c	345
SPBC14C8.12	126
SPBC14C8.13	412
SPBC14C8.14c	41
SPBC14C8.15	72
SPBC14C8.16c	11
SPBC14C8.17c	68
SPBC14C8.19	25
SPBC14F5.01	97
SPBC14F5.02	79
SPBC14F5.03c	530
SPBC14F5.04c	45
SPBC14F5.05c	182
SPBC14F5.06	31
SPBC14F5.07	109
SPBC14F5.08	282
SPBC14F5.09c	53
SPBC14F5.10c	346
SPBC14F5.11c	60
SPBC14F5.12c	28
SPBC14F5.13c	94
SPBC1539.01c	109
SPBC1539.02	119
SPBC1539.03c	68
SPBC1539.04	47
SPBC1539.05	23
SPBC1539.06	14
SPBC1539.07c	50
SPBC1539.08	128
SPBC1539.09c	81
SPBC1539.10	69
SPBC15C4.01c	160
SPBC15C4.02	7
SPBC15C4.03	44
SPBC15C4.04c	313
SPBC15C4.05	388
SPBC15C4.06c	304
SPBC15D4.01c	28
SPBC15D4.02	1422
SPBC15D4.03	6
SPBC15D4.04	112
SPBC15D4.05	172
SPBC15D4.06	35
SPBC15D4.07c	150
SPBC15D4.09c	65
SPBC15D4.10c	33
SPBC15D4.11c	119
SPBC15D4.13c	104
SPBC15D4.14	174
SPBC15D4.15	27
SPBC1604.01	151
SPBC1604.02c	257
SPBC1604.03c	44
SPBC1604.04	190
SPBC1604.05	126
SPBC1604.06c	13
SPBC1604.07	13
SPBC1604.08c	71
SPBC1604.09c	24
SPBC1604.10	26
SPBC1604.11	20
SPBC1604.12	70
SPBC1604.13c	286
SPBC1604.14c	466
SPBC1604.15	522
SPBC1604.16c	53
SPBC1604.17c	111
SPBC1604.18c	10
SPBC1604.19c	179
SPBC1604.20c	144
SPBC1604.21c	19
SPBC1604.25	72
SPBC1652.01	994
SPBC1652.02	459
SPBC1677.02	60
SPBC1683.01	301
SPBC1683.02	31
SPBC1683.03c	174
SPBC1683.05	512
SPBC1683.06c	165
SPBC1683.07	651
SPBC1683.08	1783
SPBC1683.09c	237
SPBC1683.10c	147
SPBC1683.11c	20
SPBC1683.12	25
SPBC1683.13c	109
SPBC1685.01	280
SPBC1685.02c	54
SPBC1685.03	24
SPBC1685.04	209
SPBC1685.05	1572
SPBC1685.06	89
SPBC1685.07c	383
SPBC1685.08	61
SPBC1685.09	14
SPBC1685.10	23
SPBC1685.11	230
SPBC1685.13	577
SPBC1685.14c	73
SPBC1685.15c	57
SPBC1685.16	44
SPBC16A3.01	45
SPBC16A3.02c	338
SPBC16A3.03c	332
SPBC16A3.04	274
SPBC16A3.06	220
SPBC16A3.07c	98
SPBC16A3.08c	9
SPBC16A3.09c	122
SPBC16A3.10	240
SPBC16A3.11	62
SPBC16A3.12c	22
SPBC16A3.14	95
SPBC16A3.15c	79
SPBC16A3.16	80
SPBC16A3.17c	239
SPBC16A3.18	132
SPBC16A3.19	142
SPBC16C6.01c	89
SPBC16C6.02c	67
SPBC16C6.03c	262
SPBC16C6.04	106
SPBC16C6.05	26
SPBC16C6.06	26
SPBC16C6.07c	12
SPBC16C6.08c	56
SPBC16C6.09	93
SPBC16C6.11	18
SPBC16C6.12c	35
SPBC16C6.13c	121
SPBC16D10.01c	153
SPBC16D10.02	130
SPBC16D10.03	203
SPBC16D10.04c	264
SPBC16D10.05	135
SPBC16D10.06	713
SPBC16D10.07c	130
SPBC16D10.08c	193
SPBC16D10.09	90
SPBC16D10.10	141
SPBC16D10.11c	15
SPBC16E9.01c	155
SPBC16E9.02c	175
SPBC16E9.03c	247
SPBC16E9.05	476
SPBC16E9.06c	205
SPBC16E9.07	821
SPBC16E9.09c	31
SPBC16E9.10c	101
SPBC16E9.11c	91
SPBC16E9.12c	32
SPBC16E9.13	575
SPBC16E9.14c	84
SPBC16E9.15	85
SPBC16E9.18	119
SPBC16E9.19	61
SPBC16G5.01	29
SPBC16G5.02c	196
SPBC16G5.03	227
SPBC16G5.04	130
SPBC16G5.05c	95
SPBC16G5.06	437
SPBC16G5.07c	335
SPBC16G5.08	372
SPBC16G5.09	67
SPBC16G5.10	12
SPBC16G5.11c	122
SPBC16G5.12c	132
SPBC16G5.13	232
SPBC16G5.14c	13
SPBC16G5.15c	56
SPBC16G5.16	255
SPBC16G5.17	226
SPBC16G5.18	54
SPBC16H5.02	97
SPBC16H5.03c	97
SPBC16H5.04	21
SPBC16H5.05c	40
SPBC16H5.06	55
SPBC16H5.07c	65
SPBC16H5.08c	13
SPBC16H5.09c	148
SPBC16H5.10c	58
SPBC16H5.11c	20
SPBC16H5.12c	46
SPBC16H5.13	239
SPBC16H5.14c	198
SPBC16H5.15	37
SPBC1703.01c	134
SPBC1703.02	14
SPBC1703.03c	34
SPBC1703.04	11
SPBC1703.05	120
SPBC1703.06	49
SPBC1703.07	21
SPBC1703.08c	46
SPBC1703.09	128
SPBC1703.10	24
SPBC1703.11	291
SPBC1703.12	59
SPBC1703.13c	272
SPBC1703.14c	16
SPBC1703.15c	57
SPBC1706.01	370
SPBC1706.03	106
SPBC1709.01	137
SPBC1709.02c	17
SPBC1709.03	24
SPBC1709.04c	62
SPBC1709.05	60
SPBC1709.06	20
SPBC1709.07	23
SPBC1709.08	69
SPBC1709.10c	140
SPBC1709.11c	12
SPBC1709.12	29
SPBC1709.13c	193
SPBC1709.14	156
SPBC1709.15c	48
SPBC1709.16c	284
SPBC1709.18	105
SPBC1709.19c	166
SPBC1709.20	38
SPBC1711.03	44
SPBC1711.04	71
SPBC1711.05	9
SPBC1711.06	17
SPBC1711.07	27
SPBC1711.08	72
SPBC1711.10c	20
SPBC1711.11	195
SPBC1711.12	100
SPBC1711.13	72
SPBC1711.14	55
SPBC1711.16	160
SPBC1711.17	34
SPBC1711.18	12
SPBC1718.01	215
SPBC1718.03	84
SPBC1718.04	73
SPBC1718.05	80
SPBC1718.06	202
SPBC1718.07c	2778
SPBC1734.01c	26
SPBC1734.02c	47
SPBC1734.03	42
SPBC1734.04	68
SPBC1734.05c	94
SPBC1734.06	230
SPBC1734.07c	173
SPBC1734.08	20
SPBC1734.09	237
SPBC1734.11	344
SPBC1734.12c	36
SPBC1734.13	61
SPBC1734.14c	54
SPBC1734.15	223
SPBC1734.16c	88
SPBC1773.01	78
SPBC1773.02c	291
SPBC1773.03c	123
SPBC1773.07c	17
SPBC1773.09c	177
SPBC1773.10c	35
SPBC1773.11c	206
SPBC1773.13	265
SPBC1773.14	40
SPBC1773.15	291
SPBC1773.16c	85
SPBC1773.17c	296
SPBC1778.01c	20
SPBC1778.02	95
SPBC1778.03c	198
SPBC1778.04	187
SPBC1778.05c	67
SPBC1778.06c	67
SPBC1778.07	74
SPBC1778.08c	33
SPBC1778.09	272
SPBC1778.10c	123
SPBC17A3.01c	52
SPBC17A3.02	49
SPBC17A3.03c	266
SPBC17A3.05c	89
SPBC17A3.06	190
SPBC17A3.07	242
SPBC17A3.08	67
SPBC17A3.09c	172
SPBC17A3.10	143
SPBC17D1.01	301
SPBC17D1.02	46
SPBC17D1.03c	176
SPBC17D1.04	57
SPBC17D1.05	100
SPBC17D1.06	31
SPBC17D1.07c	447
SPBC17D1.17	151
SPBC17D11.01	302
SPBC17D11.02c	33
SPBC17D11.03c	12
SPBC17D11.04c	29
SPBC17D11.05	7
SPBC17D11.06	10
SPBC17D11.07c	71
SPBC17D11.08	26
SPBC17F3.01c	272
SPBC17F3.02	105
SPBC17G9.02c	41
SPBC17G9.03c	30
SPBC17G9.04c	302
SPBC17G9.05	261
SPBC17G9.06c	204
SPBC17G9.07	28
SPBC17G9.08c	189
SPBC17G9.09	267
SPBC17G9.10	12
SPBC17G9.11c	106
SPBC17G9.12c	348
SPBC17G9.13c	204
SPBC1815.01	41
SPBC1826.01c	367
SPBC1861.01c	98
SPBC1861.02	837
SPBC1861.03	60
SPBC1861.04c	31
SPBC1861.05	302
SPBC1861.08c	207
SPBC1861.09	204
SPBC18A7.01	31
SPBC18A7.02c	155
SPBC18E5.01	303
SPBC18E5.02c	122
SPBC18E5.03c	454
SPBC18E5.04	33
SPBC18E5.05c	158
SPBC18E5.07	110
SPBC18E5.08	227
SPBC18E5.09c	400
SPBC18E5.11c	101
SPBC18E5.12c	13
SPBC18E5.13	195
SPBC18H10.02	99
SPBC18H10.03	20
SPBC18H10.04c	72
SPBC18H10.05	760
SPBC18H10.06c	63
SPBC18H10.07	27
SPBC18H10.08c	195
SPBC18H10.09	39
SPBC18H10.12c	80
SPBC18H10.13	21
SPBC18H10.14	10
SPBC18H10.15	259
SPBC18H10.16	67
SPBC18H10.17c	32
SPBC18H10.19	31
SPBC18H10.20c	832
SPBC1921.01c	17
SPBC1921.02	12
SPBC1921.03c	27
SPBC1921.05	529
SPBC1921.06c	195
SPBC1921.07c	64
SPBC19C2.01	157
SPBC19C2.02	40
SPBC19C2.03	96
SPBC19C2.04c	1028
SPBC19C2.06c	37
SPBC19C2.07	46
SPBC19C2.08	10
SPBC19C2.09	434
SPBC19C2.10	144
SPBC19C2.11c	144
SPBC19C2.12	149
SPBC19C2.13c	144
SPBC19C2.14	26
SPBC19C2.15c	19
SPBC19C7.01	49
SPBC19C7.02	107
SPBC19C7.03	206
SPBC19C7.04c	606
SPBC19C7.05	233
SPBC19C7.06	33
SPBC19C7.10	23
SPBC19C7.11	170
SPBC19C7.12c	434
SPBC19F5.01c	1037
SPBC19F5.02c	411
SPBC19F5.03	68
SPBC19F5.04	26
SPBC19F5.05c	38
SPBC19F8.01c	18
SPBC19F8.02	129
SPBC19F8.03c	153
SPBC19F8.04c	240
SPBC19F8.05	204
SPBC19F8.06c	1788
SPBC19F8.07	428
SPBC19F8.08	13
SPBC19G7.01c	181
SPBC19G7.02	117
SPBC19G7.03c	16
SPBC19G7.04	32
SPBC19G7.05c	1121
SPBC19G7.06	930
SPBC19G7.07c	257
SPBC19G7.08c	83
SPBC19G7.09	22
SPBC19G7.10c	30
SPBC19G7.13	249
SPBC19G7.14c	224
SPBC19G7.15	72
SPBC19G7.16	46
SPBC19G7.17	15
SPBC19G7.18c	210
SPBC19G7.19	69
SPBC1A4.01	5
SPBC1A4.02c	71
SPBC1A4.03c	501
SPBC1A4.04	872
SPBC1A4.05	50
SPBC1A4.06c	94
SPBC1A4.07c	17
SPBC1A4.08c	13
SPBC1A4.09	4
SPBC1A4.10c	165
SPBC1A4.11c	11
SPBC1D7.01	162
SPBC1D7.02c	1496
SPBC1D7.03	390
SPBC1D7.04	36
SPBC1D7.05	48
SPBC1E8.02	73
SPBC1E8.03c	620
SPBC1E8.05	307
SPBC20F10.01	36
SPBC20F10.02c	45
SPBC20F10.03	28
SPBC20F10.04c	208
SPBC20F10.05	146
SPBC20F10.07	355
SPBC20F10.08c	436
SPBC20F10.09	9
SPBC20F10.10	24
SPBC21.01	65
SPBC21.02	13
SPBC21.03c	93
SPBC21.04	199
SPBC21.05c	156
SPBC21.06c	75
SPBC21.07c	440
SPBC211.01	125
SPBC211.02c	47
SPBC211.03c	80
SPBC211.04c	61
SPBC211.05	24
SPBC211.06	83
SPBC211.07c	369
SPBC211.08c	39
SPBC215.01	309
SPBC215.02	12
SPBC215.03c	30
SPBC215.04	58
SPBC215.05	248
SPBC215.06c	105
SPBC215.07c	47
SPBC215.08c	113
SPBC215.09c	59
SPBC215.10	244
SPBC215.11c	59
SPBC215.12	45
SPBC215.13	120
SPBC215.14c	190
SPBC215.15	32
SPBC216.01c	281
SPBC216.02	19
SPBC216.03	267
SPBC216.04c	211
SPBC216.05	181
SPBC216.06c	186
SPBC216.07c	68
SPBC21B10.02	157
SPBC21B10.03c	99
SPBC21B10.04c	87
SPBC21B10.05c	6
SPBC21B10.07	631
SPBC21B10.08c	41
SPBC21B10.09	204
SPBC21B10.10	23
SPBC21B10.11	130
SPBC21B10.13c	3
SPBC21B10.14	12
SPBC21B10.15	178
SPBC21C3.01c	42
SPBC21C3.02c	143
SPBC21C3.03	254
SPBC21C3.04c	127
SPBC21C3.05	78
SPBC21C3.07c	58
SPBC21C3.08c	122
SPBC21C3.09c	13
SPBC21C3.11	35
SPBC21C3.12c	132
SPBC21C3.13	19
SPBC21C3.14c	157
SPBC21C3.15c	279
SPBC21C3.16c	41
SPBC21C3.17c	112
SPBC21C3.19	139
SPBC21C3.20c	497
SPBC21D10.05c	99
SPBC21D10.06c	1162
SPBC21D10.09c	45
SPBC21D10.10	51
SPBC21D10.12	18
SPBC21H7.02	200
SPBC21H7.03c	305
SPBC21H7.04	12
SPBC21H7.05	29
SPBC21H7.06c	108
SPBC21H7.07c	106
SPBC23E6.02	68
SPBC23E6.03c	20
SPBC23E6.04c	64
SPBC23E6.05	65
SPBC23E6.06c	13
SPBC23E6.07c	80
SPBC23E6.08	135
SPBC23E6.09	1205
SPBC23E6.10c	49
SPBC23G7.04c	335
SPBC23G7.05	75
SPBC23G7.06c	192
SPBC23G7.07c	39
SPBC23G7.08c	181
SPBC23G7.10c	24
SPBC23G7.11	29
SPBC23G7.12c	33
SPBC23G7.13c	106
SPBC23G7.14	127
SPBC23G7.15c	57
SPBC23G7.16	158
SPBC244.01c	14
SPBC244.02c	120
SPBC24C6.02	60
SPBC24C6.03	86
SPBC24C6.04	100
SPBC24C6.05	32
SPBC24C6.06	628
SPBC24C6.07	144
SPBC24C6.08c	664
SPBC24C6.10c	20
SPBC24C6.11	163
SPBC24C6.13	257
SPBC25B2.01	119
SPBC25B2.02c	51
SPBC25B2.05	69
SPBC25B2.06c	65
SPBC25B2.07c	97
SPBC25B2.08	798
SPBC25B2.09c	209
SPBC25B2.10	283
SPBC25D12.02c	167
SPBC25D12.03c	119
SPBC25D12.04	132
SPBC25D12.05	22
SPBC25D12.06	15
SPBC25H2.02	196
SPBC25H2.03	22
SPBC25H2.04c	230
SPBC25H2.05	44
SPBC25H2.07	13
SPBC25H2.08c	308
SPBC25H2.09	49
SPBC25H2.11c	107
SPBC25H2.12c	42
SPBC25H2.13c	167
SPBC25H2.14	21
SPBC25H2.15	30
SPBC25H2.16c	42
SPBC25H2.18	47
SPBC26H8.01	48
SPBC26H8.02c	293
SPBC26H8.03	321
SPBC26H8.04c	134
SPBC26H8.05c	157
SPBC26H8.06	120
SPBC26H8.07c	49
SPBC26H8.08c	42
SPBC26H8.09c	641
SPBC26H8.11c	126
SPBC26H8.12	175
SPBC26H8.13c	25
SPBC26H8.14c	76
SPBC26H8.16	107
SPBC27.01c	37
SPBC27.02c	87
SPBC27.04	38
SPBC27.06c	67
SPBC27.08c	11
SPBC27B12.01c	207
SPBC27B12.05	78
SPBC27B12.06	51
SPBC27B12.07	121
SPBC27B12.08	13
SPBC27B12.09c	213
SPBC27B12.10c	31
SPBC27B12.11c	509
SPBC27B12.12c	486
SPBC27B12.13	130
SPBC27B12.14	95
SPBC28E12.01c	60
SPBC28E12.03	207
SPBC28E12.04	94
SPBC28E12.05	111
SPBC28E12.06c	261
SPBC28F2.02	200
SPBC28F2.03	22
SPBC28F2.04c	60
SPBC28F2.05c	16
SPBC28F2.06c	310
SPBC28F2.07	232
SPBC28F2.08c	44
SPBC28F2.09	12
SPBC28F2.10c	56
SPBC28F2.11	74
SPBC28F2.12	14
SPBC29A10.01	488
SPBC29A10.02	71
SPBC29A10.03c	31
SPBC29A10.04	27
SPBC29A10.05	61
SPBC29A10.06c	30
SPBC29A10.07	32
SPBC29A10.08	108
SPBC29A10.10c	42
SPBC29A10.11c	129
SPBC29A10.13	129
SPBC29A10.15	61
SPBC29A10.16c	37
SPBC29A10.17	83
SPBC29A3.01	594
SPBC29A3.02c	46
SPBC29A3.04	20
SPBC29A3.05	156
SPBC29A3.06	34
SPBC29A3.07c	73
SPBC29A3.08	551
SPBC29A3.09c	18
SPBC29A3.10c	30
SPBC29A3.11c	485
SPBC29A3.12	21
SPBC29A3.13	102
SPBC29A3.15c	52
SPBC29A3.16	244
SPBC29A3.17	215
SPBC29A3.18	87
SPBC29B5.01	589
SPBC29B5.03c	16
SPBC29B5.04c	17
SPBC2A9.02	56
SPBC2A9.03	82
SPBC2A9.04c	417
SPBC2A9.05c	43
SPBC2A9.06c	205
SPBC2A9.07c	110
SPBC2A9.08c	20
SPBC2A9.09	49
SPBC2A9.10	124
SPBC2A9.11c	86
SPBC2A9.12	102
SPBC2D10.03c	157
SPBC2D10.04	867
SPBC2D10.05	16
SPBC2D10.06	468
SPBC2D10.07c	261
SPBC2D10.08c	23
SPBC2D10.09	60
SPBC2D10.10c	29
SPBC2D10.11c	51
SPBC2D10.12	35
SPBC2D10.13	88
SPBC2D10.14c	100
SPBC2D10.15c	205
SPBC2D10.16	107
SPBC2D10.17	147
SPBC2D10.18	187
SPBC2D10.20	35
SPBC2F12.02c	336
SPBC2F12.03c	129
SPBC2F12.04	26
SPBC2F12.05c	61
SPBC2F12.07c	12
SPBC2F12.08c	53
SPBC2F12.10	19
SPBC2F12.11c	521
SPBC2F12.12c	236
SPBC2F12.13	196
SPBC2F12.14c	33
SPBC2F12.15c	120
SPBC2F12.17	68
SPBC2G2.01c	205
SPBC2G2.02	83
SPBC2G2.03c	20
SPBC2G2.04c	3
SPBC2G2.05	13
SPBC2G2.06c	32
SPBC2G2.07c	334
SPBC2G2.08	61
SPBC2G2.09c	110
SPBC2G2.10c	126
SPBC2G2.11	67
SPBC2G2.13c	85
SPBC2G2.14	102
SPBC2G2.15c	22
SPBC2G2.16	45
SPBC2G2.17c	288
SPBC2G5.01	59
SPBC2G5.02c	1057
SPBC2G5.03	22
SPBC2G5.04c	24
SPBC2G5.05	141
SPBC2G5.06c	454
SPBC2G5.07c	215
SPBC30B4.01c	664
SPBC30B4.02c	107
SPBC30B4.03c	51
SPBC30B4.04c	156
SPBC30B4.05	24
SPBC30B4.06c	118
SPBC30B4.07c	83
SPBC30B4.08	20
SPBC30D10.02	99
SPBC30D10.03c	79
SPBC30D10.04	329
SPBC30D10.05c	70
SPBC30D10.06	23
SPBC30D10.07c	162
SPBC30D10.09c	70
SPBC30D10.10c	213
SPBC30D10.11	494
SPBC30D10.12c	140
SPBC30D10.13c	76
SPBC30D10.14	81
SPBC30D10.15	50
SPBC30D10.16	132
SPBC30D10.17c	266
SPBC30D10.18c	21
SPBC30D10.21	252
SPBC31E1.01c	86
SPBC31E1.02c	573
SPBC31E1.03	31
SPBC31E1.04	208
SPBC31E1.05	32
SPBC31E1.06	37
SPBC31F10.02	84
SPBC31F10.03	48
SPBC31F10.04c	132
SPBC31F10.06c	56
SPBC31F10.07	233
SPBC31F10.09c	112
SPBC31F10.10c	1007
SPBC31F10.11c	92
SPBC31F10.12	11
SPBC31F10.13c	71
SPBC31F10.14c	657
SPBC31F10.15c	40
SPBC31F10.16	60
SPBC31F10.17c	29
SPBC32C12.02	2210
SPBC32C12.03c	249
SPBC32F12.01c	196
SPBC32F12.02	83
SPBC32F12.03c	40
SPBC32F12.04	119
SPBC32F12.05c	257
SPBC32F12.06	80
SPBC32F12.07c	375
SPBC32F12.08c	297
SPBC32F12.09	912
SPBC32F12.10	161
SPBC32F12.11	42
SPBC32F12.12c	45
SPBC32H8.01c	20
SPBC32H8.02c	1238
SPBC32H8.03	178
SPBC32H8.04c	118
SPBC32H8.05	20
SPBC32H8.07	477
SPBC32H8.09	15
SPBC32H8.10	112
SPBC32H8.11	126
SPBC32H8.12c	57
SPBC32H8.13c	938
SPBC336.01	86
SPBC336.02	31
SPBC336.03	530
SPBC336.04	81
SPBC336.06c	253
SPBC336.07	32
SPBC336.08	79
SPBC336.09c	301
SPBC336.10c	20
SPBC336.11	105
SPBC336.12c	210
SPBC336.13c	187
SPBC336.14c	63
SPBC336.15	63
SPBC337.03	16
SPBC337.05c	36
SPBC337.06c	56
SPBC337.07c	135
SPBC337.08c	26
SPBC337.09	57
SPBC337.10c	386
SPBC337.11	274
SPBC337.12	477
SPBC337.13c	227
SPBC337.14	153
SPBC337.15c	160
SPBC337.16	58
SPBC342.01c	168
SPBC342.02	83
SPBC342.04	35
SPBC342.05	120
SPBC342.06c	12
SPBC354.01	76
SPBC354.02c	48
SPBC354.03	306
SPBC354.05c	1171
SPBC354.06	68
SPBC354.07c	35
SPBC354.08c	676
SPBC354.09c	695
SPBC354.10	123
SPBC354.12	71
SPBC354.13	102
SPBC354.14c	41
SPBC359.01	464
SPBC359.03c	317
SPBC359.05	105
SPBC359.06	215
SPBC36.01c	1459
SPBC36.03c	438
SPBC36.04	65
SPBC36.05c	118
SPBC36.07	15
SPBC36.08c	109
SPBC36.09	12
SPBC36.10	317
SPBC36.11	793
SPBC36.12c	35
SPBC365.01	300
SPBC365.02c	97
SPBC365.03c	30
SPBC365.04c	27
SPBC365.05c	227
SPBC365.06	49
SPBC365.07c	30
SPBC365.08c	27
SPBC365.09c	227
SPBC365.10	82
SPBC365.11	12
SPBC365.12c	410
SPBC365.13c	73
SPBC365.14c	65
SPBC365.16	1321
SPBC365.20c	131
SPBC36B7.02	387
SPBC36B7.03	21
SPBC36B7.04	90
SPBC36B7.06c	15
SPBC36B7.07	116
SPBC36B7.08c	20
SPBC36B7.09	243
SPBC3B8.01c	269
SPBC3B8.02	806
SPBC3B8.03	60
SPBC3B8.04c	82
SPBC3B8.05	127
SPBC3B8.06	329
SPBC3B8.07c	650
SPBC3B8.08	132
SPBC3B8.09	14
SPBC3B8.10	28
SPBC3B8.10c	163
SPBC3B8.11	103
SPBC3B9.01	147
SPBC3B9.02c	148
SPBC3B9.03	66
SPBC3B9.04	94
SPBC3B9.05	39
SPBC3B9.06c	10
SPBC3B9.07c	13
SPBC3B9.08c	42
SPBC3B9.10	99
SPBC3B9.11c	12
SPBC3B9.12	69
SPBC3B9.13c	12
SPBC3B9.14c	99
SPBC3B9.15c	109
SPBC3B9.16c	83
SPBC3B9.17	37
SPBC3B9.18c	227
SPBC3B9.19	30
SPBC3B9.21	154
SPBC3B9.22c	48
SPBC3D6.02	433
SPBC3D6.03c	80
SPBC3D6.04c	14
SPBC3D6.05	13
SPBC3D6.06c	30
SPBC3D6.07	327
SPBC3D6.08c	132
SPBC3D6.09	197
SPBC3D6.10	17
SPBC3D6.11c	251
SPBC3D6.12	46
SPBC3D6.13c	144
SPBC3E7.01	114
SPBC3E7.02c	71
SPBC3E7.04c	100
SPBC3E7.05c	18
SPBC3E7.06c	138
SPBC3E7.07c	23
SPBC3E7.08c	212
SPBC3E7.09	42
SPBC3E7.10	82
SPBC3E7.11c	21
SPBC3E7.12c	44
SPBC3E7.13c	90
SPBC3E7.14	52
SPBC3E7.15c	46
SPBC3E7.16c	266
SPBC3F6.01c	64
SPBC3F6.02c	36
SPBC3F6.03	168
SPBC3F6.04c	54
SPBC3F6.05	248
SPBC3H7.01	150
SPBC3H7.02	705
SPBC3H7.03c	1675
SPBC3H7.04	222
SPBC3H7.05c	660
SPBC3H7.06c	14
SPBC3H7.07c	43
SPBC3H7.08c	306
SPBC3H7.09	83
SPBC3H7.10	75
SPBC3H7.11	255
SPBC3H7.12	118
SPBC3H7.13	169
SPBC3H7.14	49
SPBC3H7.15	102
SPBC3H7.18	63
SPBC4.02c	122
SPBC4.03c	9
SPBC4.04c	34
SPBC4.05	36
SPBC4.06	38
SPBC4.07c	49
SPBC405.01	80
SPBC405.02c	384
SPBC405.03c	226
SPBC405.04c	162
SPBC405.05	200
SPBC405.06	222
SPBC405.07	14
SPBC409.03	149
SPBC409.04c	91
SPBC409.05	20
SPBC409.06	28
SPBC409.07c	819
SPBC409.08	865
SPBC409.09c	20
SPBC409.10	299
SPBC409.13	67
SPBC409.14c	93
SPBC409.15	11
SPBC409.19c	72
SPBC409.20c	48
SPBC409.21	129
SPBC409.23	148
SPBC418.01c	14
SPBC418.02	391
SPBC428.01c	28
SPBC428.02c	22
SPBC428.03c	220
SPBC428.05c	22
SPBC428.06c	6
SPBC428.07	69
SPBC428.08c	363
SPBC428.10	173
SPBC428.11	253
SPBC428.12c	95
SPBC428.13c	38
SPBC428.15	93
SPBC428.17c	208
SPBC428.18	39
SPBC428.19c	22
SPBC428.20c	122
SPBC4B4.01c	233
SPBC4B4.02c	185
SPBC4B4.03	19
SPBC4B4.04	31
SPBC4B4.05	10
SPBC4B4.06	76
SPBC4B4.07c	248
SPBC4B4.08	412
SPBC4B4.09	32
SPBC4B4.10c	58
SPBC4B4.11	58
SPBC4B4.12c	119
SPBC4C3.03	586
SPBC4C3.05c	66
SPBC4C3.06	20
SPBC4C3.07	32
SPBC4C3.08	44
SPBC4C3.09	168
SPBC4C3.10c	23
SPBC4C3.12	618
SPBC4F6.04	10
SPBC4F6.05c	253
SPBC4F6.06	836
SPBC4F6.07c	37
SPBC4F6.08c	502
SPBC4F6.09	866
SPBC4F6.10	120
SPBC4F6.11c	68
SPBC4F6.12	344
SPBC4F6.13c	13
SPBC4F6.14	11
SPBC4F6.15c	94
SPBC4F6.16c	122
SPBC4F6.17c	16
SPBC4F6.18c	54
SPBC530.01	547
SPBC530.02	38
SPBC530.03c	204
SPBC530.04	94
SPBC530.05	284
SPBC530.06c	74
SPBC530.07c	181
SPBC530.08	759
SPBC530.09c	239
SPBC530.10c	470
SPBC530.11c	1060
SPBC530.12c	19
SPBC530.13	29
SPBC530.14c	119
SPBC530.15c	730
SPBC530.16	51
SPBC543.02c	115
SPBC543.03c	35
SPBC543.04	168
SPBC543.05c	68
SPBC543.06c	52
SPBC543.07	320
SPBC543.08	71
SPBC543.09	480
SPBC543.10	38
SPBC557.02c	115
SPBC557.03c	77
SPBC557.04	164
SPBC56F2.01	106
SPBC56F2.02	27
SPBC56F2.04	55
SPBC56F2.05c	1532
SPBC56F2.06	539
SPBC56F2.07c	43
SPBC56F2.08c	15
SPBC56F2.09c	378
SPBC56F2.10c	171
SPBC56F2.11	422
SPBC56F2.12	39
SPBC56F2.15	73
SPBC577.02	15
SPBC577.03c	285
SPBC577.04	83
SPBC577.06c	283
SPBC577.07	84
SPBC577.08c	12
SPBC577.10	29
SPBC577.11	24
SPBC577.12	113
SPBC577.13	52
SPBC577.14c	102
SPBC577.15c	221
SPBC582.03	659
SPBC582.05c	23
SPBC582.07c	21
SPBC582.08	17
SPBC582.09	91
SPBC582.10c	31
SPBC609.01	1468
SPBC609.02	94
SPBC609.03	32
SPBC609.04	99
SPBC609.05	34
SPBC646.02	53
SPBC646.03	66
SPBC646.04	104
SPBC646.05c	30
SPBC646.06c	21
SPBC646.07c	38
SPBC646.08c	90
SPBC646.09c	47
SPBC646.10c	55
SPBC646.11	35
SPBC646.12c	785
SPBC646.13	48
SPBC646.14c	41
SPBC646.15c	324
SPBC646.16	24
SPBC649.02	41
SPBC649.03	274
SPBC649.05	127
SPBC651.01c	32
SPBC651.02	56
SPBC651.03c	226
SPBC651.04	77
SPBC651.05c	159
SPBC651.06	86
SPBC651.07	54
SPBC651.08c	96
SPBC651.09c	13
SPBC651.11c	33
SPBC651.12c	131
SPBC660.05	255
SPBC660.06	190
SPBC660.07	497
SPBC660.08	43
SPBC660.10	22
SPBC660.11	45
SPBC660.12c	170
SPBC660.13c	38
SPBC660.14	401
SPBC660.15	35
SPBC660.16	46
SPBC660.17c	82
SPBC685.02	31
SPBC685.04c	236
SPBC685.05	62
SPBC685.06	18
SPBC685.07c	11
