# Run started 2023-05-03 16:32:52.527749
# Command: count_fasta_length.py Schizosaccharomyces_pombe_cds.fa Schizosaccharomyces_pombe_cds_length.tsv
# Parameters:
#	in_file: Schizosaccharomyces_pombe_cds.fa
#	out_file: Schizosaccharomyces_pombe_cds_length.tsv
ORF	Length
SPNCRNA.2080	1088
SPNCRNA.2081	348
SPNCRNA.2082	300
SPNCRNA.2083	363
SPNCRNA.2084	209
SPNCRNA.2085	284
SPNCRNA.2086	1136
SPNCRNA.2087	238
SPNCRNA.2088	202
SPNCRNA.2089	539
SPNCRNA.209	643
SPNCRNA.2090	205
SPNCRNA.2091	1758
SPNCRNA.2092	501
SPNCRNA.2093	636
SPNCRNA.2094	294
SPNCRNA.2095	244
SPNCRNA.2096	576
SPNCRNA.2097	1404
SPNCRNA.2098	469
SPNCRNA.2099	802
SPNCRNA.21	270
SPNCRNA.2100	1946
SPNCRNA.2101	543
SPNCRNA.2102	248
SPNCRNA.2103	655
SPNCRNA.2104	418
SPNCRNA.2105	241
SPNCRNA.2106	374
SPNCRNA.2107	3095
SPNCRNA.2108	252
SPNCRNA.2109	208
SPNCRNA.2110	503
SPNCRNA.2111	2205
SPNCRNA.2112	4878
SPNCRNA.2113	516
SPNCRNA.2114	4339
SPNCRNA.2115	253
SPNCRNA.2116	309
SPNCRNA.2117	973
SPNCRNA.2118	263
SPNCRNA.2119	263
SPNCRNA.212	861
SPNCRNA.2120	266
SPNCRNA.2121	1876
SPNCRNA.2122	219
SPNCRNA.2123	1077
SPNCRNA.2124	317
SPNCRNA.2125	346
SPNCRNA.2126	1569
SPNCRNA.2127	754
SPNCRNA.2128	245
SPNCRNA.2129	483
SPNCRNA.213	163
SPNCRNA.2130	1281
SPNCRNA.2131	454
SPNCRNA.2132	314
SPNCRNA.2133	1319
SPNCRNA.2134	276
SPNCRNA.2135	1255
SPNCRNA.2136	502
SPNCRNA.2137	695
SPNCRNA.2138	321
SPNCRNA.2139	694
SPNCRNA.214	1357
SPNCRNA.2140	228
SPNCRNA.2141	327
SPNCRNA.2142	749
SPNCRNA.2143	475
SPNCRNA.2144	682
SPNCRNA.2145	1992
SPNCRNA.2146	2659
SPNCRNA.2147	1114
SPNCRNA.2148	347
SPNCRNA.2149	5495
SPNCRNA.215	459
SPNCRNA.2150	420
SPNCRNA.2151	272
SPNCRNA.2152	689
SPNCRNA.2153	1400
SPNCRNA.2154	221
SPNCRNA.2155	275
SPNCRNA.2156	215
SPNCRNA.2157	201
SPNCRNA.2158	223
SPNCRNA.2159	763
SPNCRNA.216	716
SPNCRNA.2160	447
SPNCRNA.2161	1010
SPNCRNA.2162	342
SPNCRNA.2163	209
SPNCRNA.2164	1060
SPNCRNA.2165	363
SPNCRNA.2166	654
SPNCRNA.2167	312
SPNCRNA.2168	226
SPNCRNA.2169	697
SPNCRNA.217	639
SPNCRNA.2170	652
SPNCRNA.2171	2183
SPNCRNA.2172	2191
SPNCRNA.2173	219
SPNCRNA.2174	268
SPNCRNA.2175	525
SPNCRNA.2176	868
SPNCRNA.2177	787
SPNCRNA.2178	243
SPNCRNA.2179	208
SPNCRNA.218	507
SPNCRNA.2180	623
SPNCRNA.2181	386
SPNCRNA.2182	577
SPNCRNA.2183	710
SPNCRNA.2184	580
SPNCRNA.2185	216
SPNCRNA.2186	212
SPNCRNA.2187	4031
SPNCRNA.2188	554
SPNCRNA.2189	1079
SPNCRNA.219	416
SPNCRNA.2190	651
SPNCRNA.2191	1037
SPNCRNA.2192	214
SPNCRNA.2193	1200
SPNCRNA.2194	2341
SPNCRNA.2195	206
SPNCRNA.2196	227
SPNCRNA.2197	374
SPNCRNA.2198	1993
SPNCRNA.2199	242
SPNCRNA.22	414
SPNCRNA.220	356
SPNCRNA.2200	314
SPNCRNA.2201	999
SPNCRNA.2202	879
SPNCRNA.2203	450
SPNCRNA.2204	894
SPNCRNA.2205	574
SPNCRNA.2206	1503
SPNCRNA.2207	419
SPNCRNA.2208	456
SPNCRNA.2209	269
SPNCRNA.2210	1680
SPNCRNA.2211	331
SPNCRNA.2212	459
SPNCRNA.2213	570
SPNCRNA.2214	2283
SPNCRNA.2215	588
SPNCRNA.2216	570
SPNCRNA.2217	229
SPNCRNA.2218	666
SPNCRNA.2219	614
SPNCRNA.222	609
SPNCRNA.2220	371
SPNCRNA.2221	1284
SPNCRNA.2222	1009
SPNCRNA.2223	251
SPNCRNA.2224	2062
SPNCRNA.2225	253
SPNCRNA.2226	2876
SPNCRNA.2227	1389
SPNCRNA.2228	614
SPNCRNA.2229	1005
SPNCRNA.2230	222
SPNCRNA.2231	246
SPNCRNA.2232	322
SPNCRNA.2233	1936
SPNCRNA.2234	503
SPNCRNA.2235	350
SPNCRNA.2236	406
SPNCRNA.2237	628
SPNCRNA.2238	324
SPNCRNA.2239	413
SPNCRNA.2240	221
SPNCRNA.2241	600
SPNCRNA.2242	941
SPNCRNA.2243	201
SPNCRNA.2244	411
SPNCRNA.2245	322
SPNCRNA.2246	422
SPNCRNA.2247	216
SPNCRNA.2248	342
SPNCRNA.2249	230
SPNCRNA.2250	466
SPNCRNA.2251	317
SPNCRNA.2252	923
SPNCRNA.2253	225
SPNCRNA.2254	1466
SPNCRNA.2255	878
SPNCRNA.2256	689
SPNCRNA.2257	408
SPNCRNA.2258	306
SPNCRNA.2259	314
SPNCRNA.226	249
SPNCRNA.2260	1608
SPNCRNA.2261	1205
SPNCRNA.2262	809
SPNCRNA.2263	204
SPNCRNA.2264	259
SPNCRNA.2265	259
SPNCRNA.2266	211
SPNCRNA.2267	354
SPNCRNA.2268	248
SPNCRNA.2269	3048
SPNCRNA.2270	1526
SPNCRNA.2271	484
SPNCRNA.2272	706
SPNCRNA.2273	230
SPNCRNA.2274	561
SPNCRNA.2275	300
SPNCRNA.2276	451
SPNCRNA.2277	1126
SPNCRNA.2278	2149
SPNCRNA.2279	1048
SPNCRNA.228	674
SPNCRNA.2280	834
SPNCRNA.2281	2224
SPNCRNA.2282	357
SPNCRNA.2283	801
SPNCRNA.2284	1823
SPNCRNA.2285	317
SPNCRNA.2286	456
SPNCRNA.2287	268
SPNCRNA.2288	2236
SPNCRNA.2289	246
SPNCRNA.229	471
SPNCRNA.2290	456
SPNCRNA.2291	299
SPNCRNA.2292	600
SPNCRNA.2293	514
SPNCRNA.2294	1395
SPNCRNA.2295	324
SPNCRNA.2296	2180
SPNCRNA.2297	359
SPNCRNA.2298	512
SPNCRNA.2299	282
SPNCRNA.23	204
SPNCRNA.230	1082
SPNCRNA.2300	592
SPNCRNA.2301	364
SPNCRNA.2302	917
SPNCRNA.2303	1158
SPNCRNA.2304	376
SPNCRNA.2305	1605
SPNCRNA.2306	543
SPNCRNA.2307	994
SPNCRNA.2308	372
SPNCRNA.2309	1228
SPNCRNA.231	1092
SPNCRNA.2310	473
SPNCRNA.2311	602
SPNCRNA.2312	1225
SPNCRNA.2313	1349
SPNCRNA.2314	317
SPNCRNA.2315	855
SPNCRNA.2316	226
SPNCRNA.2317	235
SPNCRNA.2318	533
SPNCRNA.2319	241
SPNCRNA.232	1105
SPNCRNA.2320	969
SPNCRNA.2321	472
SPNCRNA.2322	872
SPNCRNA.2323	789
SPNCRNA.2324	265
SPNCRNA.2325	290
SPNCRNA.2326	1267
SPNCRNA.2327	444
SPNCRNA.2328	278
SPNCRNA.2329	286
SPNCRNA.233	492
SPNCRNA.2330	277
SPNCRNA.2331	299
SPNCRNA.2332	1016
SPNCRNA.2333	593
SPNCRNA.2334	1129
SPNCRNA.2335	1776
SPNCRNA.2336	336
SPNCRNA.2337	2988
SPNCRNA.2338	351
SPNCRNA.2339	860
SPNCRNA.234	1032
SPNCRNA.2340	414
SPNCRNA.2341	426
SPNCRNA.2342	778
SPNCRNA.2343	422
SPNCRNA.2344	1920
SPNCRNA.2345	214
SPNCRNA.2346	272
SPNCRNA.2347	788
SPNCRNA.2348	394
SPNCRNA.2349	313
SPNCRNA.2350	504
SPNCRNA.2351	292
SPNCRNA.2352	403
SPNCRNA.2353	2803
SPNCRNA.2354	338
SPNCRNA.2355	3636
SPNCRNA.2356	676
SPNCRNA.2357	589
SPNCRNA.2358	430
SPNCRNA.2359	543
SPNCRNA.2360	607
SPNCRNA.2361	441
SPNCRNA.2362	687
SPNCRNA.2363	673
SPNCRNA.2364	1114
SPNCRNA.2365	271
SPNCRNA.2366	563
SPNCRNA.2367	630
SPNCRNA.2368	267
SPNCRNA.2369	783
SPNCRNA.237	692
SPNCRNA.2370	409
SPNCRNA.2371	992
SPNCRNA.2372	4060
SPNCRNA.2373	293
SPNCRNA.2374	437
SPNCRNA.2375	224
SPNCRNA.2376	1300
SPNCRNA.2377	234
SPNCRNA.2378	1283
SPNCRNA.2379	214
SPNCRNA.2380	299
SPNCRNA.2381	1142
SPNCRNA.2382	2167
SPNCRNA.2383	721
SPNCRNA.2384	212
SPNCRNA.2385	609
SPNCRNA.2386	324
SPNCRNA.2387	294
SPNCRNA.2388	430
SPNCRNA.2389	274
SPNCRNA.239	776
SPNCRNA.2390	1635
SPNCRNA.2391	388
SPNCRNA.2392	366
SPNCRNA.2393	274
SPNCRNA.2394	1097
SPNCRNA.2395	515
SPNCRNA.2396	437
SPNCRNA.2397	322
SPNCRNA.2398	243
SPNCRNA.2399	291
SPNCRNA.24	731
SPNCRNA.240	576
SPNCRNA.2400	206
SPNCRNA.2401	458
SPNCRNA.2402	715
SPNCRNA.2403	588
SPNCRNA.2404	614
SPNCRNA.2405	1339
SPNCRNA.2406	2647
SPNCRNA.2407	810
SPNCRNA.2408	227
SPNCRNA.2409	461
SPNCRNA.2410	1022
SPNCRNA.2411	203
SPNCRNA.2412	309
SPNCRNA.2413	1436
SPNCRNA.2414	1087
SPNCRNA.2415	283
SPNCRNA.2416	512
SPNCRNA.2417	224
SPNCRNA.2418	796
SPNCRNA.2419	614
SPNCRNA.242	335
SPNCRNA.2420	623
SPNCRNA.2421	1126
SPNCRNA.2422	1263
SPNCRNA.2423	509
SPNCRNA.2424	663
SPNCRNA.2425	1215
SPNCRNA.2426	218
SPNCRNA.2427	722
SPNCRNA.2428	251
SPNCRNA.2429	297
SPNCRNA.243	1165
SPNCRNA.2430	699
SPNCRNA.2431	631
SPNCRNA.2432	283
SPNCRNA.2433	1074
SPNCRNA.2434	252
SPNCRNA.2435	279
SPNCRNA.2436	349
SPNCRNA.2437	396
SPNCRNA.2438	1646
SPNCRNA.2439	455
SPNCRNA.244	1600
SPNCRNA.2440	422
SPNCRNA.2441	3160
SPNCRNA.2442	251
SPNCRNA.2443	656
SPNCRNA.2444	2787
SPNCRNA.2445	667
SPNCRNA.2446	218
SPNCRNA.2447	640
SPNCRNA.2448	705
SPNCRNA.2449	1802
SPNCRNA.2450	398
SPNCRNA.2451	217
SPNCRNA.2452	483
SPNCRNA.2453	264
SPNCRNA.2454	701
SPNCRNA.2455	514
SPNCRNA.2456	218
SPNCRNA.2457	941
SPNCRNA.2458	337
SPNCRNA.2459	724
SPNCRNA.2460	337
SPNCRNA.2461	1783
SPNCRNA.2462	410
SPNCRNA.2463	813
SPNCRNA.2464	695
SPNCRNA.2465	1693
SPNCRNA.2466	1551
SPNCRNA.2467	794
SPNCRNA.2468	533
SPNCRNA.2469	1221
SPNCRNA.247	483
SPNCRNA.2470	291
SPNCRNA.2471	1118
SPNCRNA.2472	743
SPNCRNA.2473	365
SPNCRNA.2474	282
SPNCRNA.2475	301
SPNCRNA.2476	1507
SPNCRNA.2477	572
SPNCRNA.2478	343
SPNCRNA.2479	207
SPNCRNA.2480	210
SPNCRNA.2481	1808
SPNCRNA.2482	202
SPNCRNA.2483	1568
SPNCRNA.2484	1069
SPNCRNA.2485	384
SPNCRNA.2486	571
SPNCRNA.2487	247
SPNCRNA.2488	769
SPNCRNA.2489	909
SPNCRNA.249	509
SPNCRNA.2490	330
SPNCRNA.2491	245
SPNCRNA.2492	1371
SPNCRNA.2493	2473
SPNCRNA.2494	232
SPNCRNA.2495	775
SPNCRNA.2496	269
SPNCRNA.2497	1595
SPNCRNA.2498	840
SPNCRNA.2499	230
SPNCRNA.25	427
SPNCRNA.2500	1586
SPNCRNA.2501	393
SPNCRNA.2502	951
SPNCRNA.2503	778
SPNCRNA.2504	820
SPNCRNA.2505	748
SPNCRNA.2506	228
SPNCRNA.2507	1058
SPNCRNA.2508	468
SPNCRNA.2509	464
SPNCRNA.2510	224
SPNCRNA.2511	900
SPNCRNA.2512	299
SPNCRNA.2513	587
SPNCRNA.2514	533
SPNCRNA.2515	838
SPNCRNA.2516	436
SPNCRNA.2517	576
SPNCRNA.2518	270
SPNCRNA.2519	279
SPNCRNA.252	454
SPNCRNA.2520	272
SPNCRNA.2521	932
SPNCRNA.2522	293
SPNCRNA.2523	222
SPNCRNA.2524	1430
SPNCRNA.2525	939
SPNCRNA.2526	212
SPNCRNA.2527	311
SPNCRNA.2528	216
SPNCRNA.2529	333
SPNCRNA.253	775
SPNCRNA.2530	200
SPNCRNA.2531	281
SPNCRNA.2532	385
SPNCRNA.2533	213
SPNCRNA.2534	342
SPNCRNA.2535	399
SPNCRNA.2536	285
SPNCRNA.2537	1003
SPNCRNA.2538	251
SPNCRNA.2539	3083
SPNCRNA.2540	723
SPNCRNA.2541	729
SPNCRNA.2542	394
SPNCRNA.2543	482
SPNCRNA.2544	213
SPNCRNA.2545	1198
SPNCRNA.2546	851
SPNCRNA.2547	276
SPNCRNA.2548	261
SPNCRNA.2549	240
SPNCRNA.255	565
SPNCRNA.2550	342
SPNCRNA.2551	285
SPNCRNA.2552	256
SPNCRNA.2553	753
SPNCRNA.2554	683
SPNCRNA.2555	247
SPNCRNA.2556	814
SPNCRNA.2557	430
SPNCRNA.2558	1085
SPNCRNA.2559	384
SPNCRNA.256	493
SPNCRNA.2560	1475
SPNCRNA.2561	299
SPNCRNA.2562	1096
SPNCRNA.2563	1311
SPNCRNA.2564	2802
SPNCRNA.2565	1154
SPNCRNA.2566	507
SPNCRNA.2567	334
SPNCRNA.2568	1518
SPNCRNA.2569	286
SPNCRNA.257	517
SPNCRNA.2570	433
SPNCRNA.2571	879
SPNCRNA.2572	380
SPNCRNA.2573	1225
SPNCRNA.2574	890
SPNCRNA.2575	872
SPNCRNA.2576	570
SPNCRNA.2577	406
SPNCRNA.2578	1658
SPNCRNA.2579	650
SPNCRNA.258	351
SPNCRNA.2580	501
SPNCRNA.2581	215
SPNCRNA.2582	809
SPNCRNA.2583	902
SPNCRNA.2584	1140
SPNCRNA.2585	717
SPNCRNA.2586	544
SPNCRNA.2587	628
SPNCRNA.2588	320
SPNCRNA.2589	1261
SPNCRNA.2590	225
SPNCRNA.2591	335
SPNCRNA.2592	2013
SPNCRNA.2593	271
SPNCRNA.2594	250
SPNCRNA.2595	648
SPNCRNA.2596	2739
SPNCRNA.2597	565
SPNCRNA.2598	1031
SPNCRNA.2599	364
SPNCRNA.26	351
SPNCRNA.260	334
SPNCRNA.2600	728
SPNCRNA.2601	327
SPNCRNA.2602	791
SPNCRNA.2603	264
SPNCRNA.2604	376
SPNCRNA.2605	249
SPNCRNA.2606	1403
SPNCRNA.2607	353
SPNCRNA.2608	1428
SPNCRNA.2609	2905
SPNCRNA.261	515
SPNCRNA.2610	214
SPNCRNA.2611	504
SPNCRNA.2612	386
SPNCRNA.2613	2464
SPNCRNA.2614	797
SPNCRNA.2615	264
SPNCRNA.2616	358
SPNCRNA.2617	243
SPNCRNA.2618	208
SPNCRNA.2619	320
SPNCRNA.2620	234
SPNCRNA.2621	997
SPNCRNA.2622	1939
SPNCRNA.2623	1551
SPNCRNA.2624	547
SPNCRNA.2625	315
SPNCRNA.2626	1931
SPNCRNA.2627	1274
SPNCRNA.2628	1647
SPNCRNA.2629	955
SPNCRNA.2630	1183
SPNCRNA.2631	530
SPNCRNA.2632	683
SPNCRNA.2633	220
SPNCRNA.2634	1275
SPNCRNA.2635	457
SPNCRNA.2636	229
SPNCRNA.2637	301
SPNCRNA.2638	1524
SPNCRNA.2639	997
SPNCRNA.264	531
SPNCRNA.2640	466
SPNCRNA.2641	1419
SPNCRNA.2642	269
SPNCRNA.2643	277
SPNCRNA.2644	347
SPNCRNA.2645	221
SPNCRNA.2646	864
SPNCRNA.2647	842
SPNCRNA.2648	200
SPNCRNA.2649	307
SPNCRNA.2650	365
SPNCRNA.2651	1549
SPNCRNA.2652	402
SPNCRNA.2653	251
SPNCRNA.2654	434
SPNCRNA.2655	2004
SPNCRNA.2656	558
SPNCRNA.2657	233
SPNCRNA.2658	740
SPNCRNA.2659	300
SPNCRNA.266	433
SPNCRNA.2660	1124
SPNCRNA.2661	691
SPNCRNA.2662	3040
SPNCRNA.2663	1300
SPNCRNA.2664	488
SPNCRNA.2665	762
SPNCRNA.2666	234
SPNCRNA.2667	275
SPNCRNA.2668	1435
SPNCRNA.2669	1133
SPNCRNA.267	392
SPNCRNA.2670	2301
SPNCRNA.2671	229
SPNCRNA.2672	372
SPNCRNA.2673	219
SPNCRNA.2674	337
SPNCRNA.2675	1514
SPNCRNA.2676	1969
SPNCRNA.2677	931
SPNCRNA.2678	309
SPNCRNA.2679	2153
SPNCRNA.268	392
SPNCRNA.2680	424
SPNCRNA.2681	298
SPNCRNA.2682	341
SPNCRNA.2683	419
SPNCRNA.2684	259
SPNCRNA.2685	412
SPNCRNA.2686	561
SPNCRNA.2687	246
SPNCRNA.2688	302
SPNCRNA.2689	292
SPNCRNA.269	1100
SPNCRNA.2690	272
SPNCRNA.2691	866
SPNCRNA.2692	858
SPNCRNA.2693	314
SPNCRNA.2694	878
SPNCRNA.2695	450
SPNCRNA.2696	805
SPNCRNA.2697	1243
SPNCRNA.2698	1236
SPNCRNA.2699	338
SPNCRNA.27	147
SPNCRNA.270	1102
SPNCRNA.2700	267
SPNCRNA.2701	814
SPNCRNA.2702	489
SPNCRNA.2703	499
SPNCRNA.2704	1551
SPNCRNA.2705	925
SPNCRNA.2706	328
SPNCRNA.2707	394
SPNCRNA.2708	410
SPNCRNA.2709	935
SPNCRNA.271	222
SPNCRNA.2710	1710
SPNCRNA.2711	815
SPNCRNA.2712	204
SPNCRNA.2713	347
SPNCRNA.2714	378
SPNCRNA.2715	525
SPNCRNA.2716	472
SPNCRNA.2717	687
SPNCRNA.2718	650
SPNCRNA.2719	387
SPNCRNA.2720	1045
SPNCRNA.2721	666
SPNCRNA.2722	230
SPNCRNA.2723	577
SPNCRNA.2724	220
SPNCRNA.2725	883
SPNCRNA.2726	230
SPNCRNA.2727	4547
SPNCRNA.2728	299
SPNCRNA.2729	623
SPNCRNA.273	105
SPNCRNA.2730	777
SPNCRNA.2731	376
SPNCRNA.2732	664
SPNCRNA.2733	298
SPNCRNA.2734	1634
SPNCRNA.2735	242
SPNCRNA.2736	236
SPNCRNA.2737	637
SPNCRNA.2738	693
SPNCRNA.2739	437
SPNCRNA.274	415
SPNCRNA.2740	1751
SPNCRNA.2741	311
SPNCRNA.2742	718
SPNCRNA.2743	376
SPNCRNA.2744	721
SPNCRNA.2745	399
SPNCRNA.2746	1402
SPNCRNA.2747	271
SPNCRNA.2748	238
SPNCRNA.2749	2027
SPNCRNA.275	648
SPNCRNA.2750	332
SPNCRNA.2751	269
SPNCRNA.2752	977
SPNCRNA.2753	210
SPNCRNA.2754	1561
SPNCRNA.2755	1016
SPNCRNA.2756	570
SPNCRNA.2757	1911
SPNCRNA.2758	536
SPNCRNA.2759	203
SPNCRNA.276	632
SPNCRNA.2760	507
SPNCRNA.2761	591
SPNCRNA.2762	289
SPNCRNA.2763	713
SPNCRNA.2764	2267
SPNCRNA.2765	257
SPNCRNA.2766	385
SPNCRNA.2767	305
SPNCRNA.2768	1525
SPNCRNA.2769	325
SPNCRNA.2770	210
SPNCRNA.2771	2194
SPNCRNA.2772	832
SPNCRNA.2773	1960
SPNCRNA.2774	414
SPNCRNA.2775	347
SPNCRNA.2776	411
SPNCRNA.2777	235
SPNCRNA.2778	1804
SPNCRNA.2779	743
SPNCRNA.278	484
SPNCRNA.2780	376
SPNCRNA.2781	5011
SPNCRNA.2782	2679
SPNCRNA.2783	571
SPNCRNA.2784	523
SPNCRNA.2785	629
SPNCRNA.2786	242
SPNCRNA.2787	1614
SPNCRNA.2788	356
SPNCRNA.2789	1474
SPNCRNA.279	989
SPNCRNA.2790	272
SPNCRNA.2791	238
SPNCRNA.2792	253
SPNCRNA.2793	412
SPNCRNA.2794	476
SPNCRNA.2795	258
SPNCRNA.2796	1253
SPNCRNA.2797	323
SPNCRNA.2798	477
SPNCRNA.2799	629
SPNCRNA.28	594
SPNCRNA.280	226
SPNCRNA.2800	260
SPNCRNA.2801	274
SPNCRNA.2802	298
SPNCRNA.2803	562
SPNCRNA.2804	2189
SPNCRNA.2805	1117
SPNCRNA.2806	406
SPNCRNA.2807	1350
SPNCRNA.2808	442
SPNCRNA.2809	727
SPNCRNA.281	621
SPNCRNA.2810	1751
SPNCRNA.2811	736
SPNCRNA.2812	904
SPNCRNA.2813	1146
SPNCRNA.2814	2077
SPNCRNA.2815	431
SPNCRNA.2816	214
SPNCRNA.2817	875
SPNCRNA.2818	1233
SPNCRNA.2819	299
SPNCRNA.282	467
SPNCRNA.2820	530
SPNCRNA.2821	552
SPNCRNA.2822	275
SPNCRNA.2823	336
SPNCRNA.2824	397
SPNCRNA.2825	675
SPNCRNA.2826	224
SPNCRNA.2827	265
SPNCRNA.2828	207
SPNCRNA.2829	776
SPNCRNA.283	411
SPNCRNA.2830	492
SPNCRNA.2831	250
SPNCRNA.2832	282
SPNCRNA.2833	1583
SPNCRNA.2834	1110
SPNCRNA.2835	496
SPNCRNA.2836	2463
SPNCRNA.2837	1946
SPNCRNA.2838	365
SPNCRNA.2839	975
SPNCRNA.284	375
SPNCRNA.2840	2416
SPNCRNA.2841	489
SPNCRNA.2842	1154
SPNCRNA.2843	803
SPNCRNA.2844	2289
SPNCRNA.2845	387
SPNCRNA.2846	2838
SPNCRNA.2847	746
SPNCRNA.2848	283
SPNCRNA.2849	1669
SPNCRNA.2850	2644
SPNCRNA.2851	417
SPNCRNA.2852	439
SPNCRNA.2853	1108
SPNCRNA.2854	1827
SPNCRNA.2855	267
SPNCRNA.2856	317
SPNCRNA.2857	1097
SPNCRNA.2858	259
SPNCRNA.2859	834
SPNCRNA.286	87
SPNCRNA.2860	248
SPNCRNA.2861	742
SPNCRNA.2862	2091
SPNCRNA.2863	2438
SPNCRNA.2864	341
SPNCRNA.2865	418
SPNCRNA.2866	642
SPNCRNA.2867	288
SPNCRNA.2868	1117
SPNCRNA.2869	916
SPNCRNA.287	695
SPNCRNA.2870	340
SPNCRNA.2871	1385
SPNCRNA.2872	1480
SPNCRNA.2873	731
SPNCRNA.2874	1129
SPNCRNA.2875	2048
SPNCRNA.2876	784
SPNCRNA.2877	448
SPNCRNA.2878	1122
SPNCRNA.2879	1118
SPNCRNA.2880	657
SPNCRNA.2881	940
SPNCRNA.2882	364
SPNCRNA.2883	1697
SPNCRNA.2884	380
SPNCRNA.2885	293
SPNCRNA.2886	801
SPNCRNA.2887	2363
SPNCRNA.2888	437
SPNCRNA.2889	377
SPNCRNA.2890	789
SPNCRNA.2891	400
SPNCRNA.2892	252
SPNCRNA.2893	293
SPNCRNA.2894	263
SPNCRNA.2895	973
SPNCRNA.2896	373
SPNCRNA.2897	1996
SPNCRNA.2898	513
SPNCRNA.2899	374
SPNCRNA.29	749
SPNCRNA.2900	1031
SPNCRNA.2901	264
SPNCRNA.2902	1261
SPNCRNA.2903	1658
SPNCRNA.2904	859
SPNCRNA.2905	566
SPNCRNA.2906	656
SPNCRNA.2907	729
SPNCRNA.2908	1325
SPNCRNA.2909	727
SPNCRNA.291	1364
SPNCRNA.2910	590
SPNCRNA.2911	274
SPNCRNA.2912	553
SPNCRNA.2913	207
SPNCRNA.2914	989
SPNCRNA.2915	1684
SPNCRNA.2916	3184
SPNCRNA.2917	330
SPNCRNA.2918	740
SPNCRNA.2919	253
SPNCRNA.292	492
SPNCRNA.2920	2542
SPNCRNA.2921	204
SPNCRNA.2922	1392
SPNCRNA.2923	555
SPNCRNA.2924	228
SPNCRNA.2925	368
SPNCRNA.2926	471
SPNCRNA.2927	2209
SPNCRNA.2928	382
SPNCRNA.2929	1489
SPNCRNA.293	1067
SPNCRNA.2930	848
SPNCRNA.2931	555
SPNCRNA.2932	543
SPNCRNA.2933	292
SPNCRNA.2934	1997
SPNCRNA.2935	839
SPNCRNA.2936	2098
SPNCRNA.2937	980
SPNCRNA.2938	1420
SPNCRNA.2939	1313
SPNCRNA.294	493
SPNCRNA.2940	227
SPNCRNA.2941	271
SPNCRNA.2942	638
SPNCRNA.2943	408
SPNCRNA.2944	775
SPNCRNA.2945	1434
SPNCRNA.2946	376
SPNCRNA.2947	275
SPNCRNA.2948	706
SPNCRNA.2949	482
SPNCRNA.2950	237
SPNCRNA.2951	1785
SPNCRNA.2952	389
SPNCRNA.2953	650
SPNCRNA.2954	494
SPNCRNA.2955	216
SPNCRNA.2956	702
SPNCRNA.2957	395
SPNCRNA.2958	782
SPNCRNA.2959	345
SPNCRNA.296	614
SPNCRNA.2960	526
SPNCRNA.2961	222
SPNCRNA.2962	1254
SPNCRNA.2963	374
SPNCRNA.2964	557
SPNCRNA.2965	309
SPNCRNA.2966	688
SPNCRNA.2967	5274
SPNCRNA.2968	2597
SPNCRNA.2969	1878
SPNCRNA.297	493
SPNCRNA.2970	450
SPNCRNA.2971	1616
SPNCRNA.2972	1525
SPNCRNA.2973	426
SPNCRNA.2974	832
SPNCRNA.2975	960
SPNCRNA.2976	352
SPNCRNA.2977	324
SPNCRNA.2978	1333
SPNCRNA.2979	261
SPNCRNA.298	750
SPNCRNA.2980	863
SPNCRNA.2981	242
SPNCRNA.2982	726
SPNCRNA.2983	1253
SPNCRNA.2984	201
SPNCRNA.2985	1043
SPNCRNA.2986	440
SPNCRNA.2987	232
SPNCRNA.2988	1084
SPNCRNA.2989	782
SPNCRNA.2990	849
SPNCRNA.2991	485
SPNCRNA.2992	1664
SPNCRNA.2993	2760
SPNCRNA.2994	219
SPNCRNA.2995	232
SPNCRNA.2996	505
SPNCRNA.2997	213
SPNCRNA.2998	511
SPNCRNA.2999	662
SPNCRNA.30	416
SPNCRNA.300	428
SPNCRNA.3000	260
SPNCRNA.3001	337
SPNCRNA.3002	238
SPNCRNA.3003	658
SPNCRNA.3004	1181
SPNCRNA.3005	323
SPNCRNA.3006	226
SPNCRNA.3007	209
SPNCRNA.3008	405
SPNCRNA.3009	225
SPNCRNA.301	910
SPNCRNA.3010	304
SPNCRNA.3011	862
SPNCRNA.3012	379
SPNCRNA.3013	739
SPNCRNA.3014	1094
SPNCRNA.3015	1900
SPNCRNA.3016	4005
SPNCRNA.3017	1207
SPNCRNA.3018	2327
SPNCRNA.3019	2150
SPNCRNA.3020	895
SPNCRNA.3021	470
SPNCRNA.3022	1091
SPNCRNA.3023	1605
SPNCRNA.3024	219
SPNCRNA.3025	1473
SPNCRNA.3026	960
SPNCRNA.3027	200
SPNCRNA.3028	338
SPNCRNA.3029	2461
SPNCRNA.3030	1934
SPNCRNA.3031	397
SPNCRNA.3032	1193
SPNCRNA.3033	260
SPNCRNA.3034	345
SPNCRNA.3035	2452
SPNCRNA.3036	1327
SPNCRNA.3037	951
SPNCRNA.3038	1758
SPNCRNA.3039	1064
SPNCRNA.304	2585
SPNCRNA.3040	374
SPNCRNA.3041	218
SPNCRNA.3042	1919
SPNCRNA.3043	410
SPNCRNA.3044	1096
SPNCRNA.3045	204
SPNCRNA.3046	309
SPNCRNA.3047	470
SPNCRNA.3048	404
SPNCRNA.3049	347
SPNCRNA.305	300
SPNCRNA.3050	430
SPNCRNA.3051	808
SPNCRNA.3052	683
SPNCRNA.3053	423
SPNCRNA.3054	207
