# S. cerevisiae 5' and 3' UTR estimates.
# 
# Extensive transcriptional heterogeneity revealed by isoform profiling
# Vicent Pelechano Wu Wei, & Lars M. Steinmetz, Nature 2013
# Supplementary Data 3, http://www.nature.com/nature/journal/v497/n7447/full/nature12121.html
# header annotated by Edward Wallace
# 
# Column key
#   chr: chromosome
#   strand: DAN strand (determined from annotation)
#   gene: systematic ORF name
#   type: Verified - this file only includes verified ORFs
#   mTIF_number: number of detected reads with median 5' UTR and median 3' UTR length
#   median5: median 5' UTR length
#   median3: median 3' UTR length
#   sd5: standard deviation of 5' UTR length (interquartile range would be better)
#   sd3: standard deviation of 3' UTR length
#
chr	strand	gene	type	mTIF_number	median5	median3	sd5	sd3
16	+	YPL273W	Verified	74	90	103	43.9021854602884	21.6918483043331
16	+	YPL271W	Verified	115	21	168	11.6857727393458	56.5603125433036
16	+	YPL270W	Verified	25	23	99	19.0147311314149	19.2157053821434
16	+	YPL269W	Verified	10	12	126.5	28.7071419685067	29.1709520661298
16	+	YPL268W	Verified	31	31	57	14.8197049874138	41.1602950970121
16	+	YPL267W	Verified	14	15	52	16.412270938619	73.835278503222
16	+	YPL266W	Verified	33	56	67	19.0290348327672	53.473389728826
16	+	YPL265W	Verified	26	109.5	279	21.5734880029954	88.4522383071139
16	+	YPL262W	Verified	83	155	53	71.6570053649089	68.1810716884486
16	+	YPL260W	Uncharacterized	35	90	179	15.8283863715178	35.3731132762886
16	+	YPL257W	Uncharacterized	4	71	900.5	26.6082693913001	134.613954204855
16	+	YPL255W	Verified	15	52	233	53.8620813701421	27.4431013102348
16	+	YPL254W	Verified	18	236	67	25.7641388304209	231.551092626945
16	+	YPL245W	Uncharacterized	13	30	57	22.1165328575938	14.0676023507006
16	+	YPL243W	Verified	82	83	81	86.4307547627857	43.6742358128128
16	+	YPL239W	Verified	63	83	200	64.4022894772612	38.7524936019434
16	+	YPL237W	Verified	65	43	107	83.2214145887574	22.1807153765469
16	+	YPL235W	Verified	78	81	84	61.4449335053742	62.625963641379
16	+	YPL233W	Verified	7	65	55	50.1659151976623	41.0179983723754
16	+	YPL232W	Verified	51	175	79	303.252996041001	21.3414996624684
16	+	YPL230W	Verified	13	63	115	28.3591888061628	43.3784774708877
16	+	YPL229W	Uncharacterized	19	30	267	14.8223397068737	55.2513131277364
16	+	YPL228W	Verified	15	143	182	8.00178551503172	33.3219504373976
16	+	YPL226W	Verified	16	29	247	11.432227837711	23.8864501339148
16	+	YPL225W	Verified	45	31	134	12.6731642027195	35.2345388400746
16	+	YPL222W	Uncharacterized	15	112	83	20.0487501094802	7.0183433128583
16	+	YPL221W	Verified	30	231	172	96.0843499163655	30.1864702889514
16	+	YPL220W	Verified	79	20	102	17.7594642906886	28.2700842428246
16	+	YPL219W	Verified	3	42	136	50.5206228517952	23.094010767585
16	+	YPL218W	Verified	144	59	79	25.1719253447829	45.1096819022358
16	+	YPL215W	Verified	34	29	174	214.615705551851	249.708828655966
16	+	YPL213W	Verified	20	36	133	20.40762241496	11.8925009542723
16	+	YPL211W	Verified	128	32	180	20.2619032163521	56.8328546149241
16	+	YPL208W	Verified	33	14	53	16.5071150866785	22.6197989166638
16	+	YPL207W	Verified	1	77	79	NA	NA
16	+	YPL204W	Verified	8	186	131	21.6646519209782	10.9642275475423
16	+	YPL203W	Verified	25	162	250	22.6478107845622	121.873814524149
16	+	YPL200W	Verified	4	44.5	138	36.8091926924059	209.976784431041
16	+	YPL198W	Verified	37	37	93	20.336803720978	32.2623908268104
16	+	YPL196W	Verified	19	40	60	24.2820897585223	38.2224177201583
16	+	YPL195W	Verified	12	13	106	12.5947920935118	28.4493169753447
16	+	YPL194W	Verified	16	28	223	11.8881944241616	78.0031783540474
16	+	YPL193W	Verified	47	42	576	20.1879237768519	266.786407166911
16	+	YPL189W	Verified	7	131	122	347.660685699365	10.2747957922009
16	+	YPL188W	Verified	3	16	259	5.19615242270663	79.4250170496257
16	+	YPL187W	Verified	5	50	219	8.64291617453276	50.4856415231103
16	+	YPL185W	Dubious	2	53	179.5	19.7989898732233	231.223917448001
16	+	YPL183W-A	Verified	75	76	147	80.8709504743862	19.6751821539927
16	+	YPL181W	Verified	37	125	108	73.7162810381132	38.1328088542021
16	+	YPL180W	Verified	14	46	202	18.449962029801	18.8605349929364
16	+	YPL179W	Verified	64	162	250	96.8964377201615	48.4530920884984
16	+	YPL178W	Verified	16	48	117	14.8142667722706	39.5347421053095
16	+	YPL175W	Verified	47	51	168	21.0257319992779	118.913245065421
16	+	YPL173W	Verified	34	46	147	15.4099361422203	29.2694166704457
16	+	YPL170W	Verified	42	66	165	37.5271098291014	51.2194669818948
16	+	YPL168W	Uncharacterized	12	145	64	29.7040962382856	20.0567377026456
16	+	YPL166W	Verified	5	41	1186	0	102.706864424925
16	+	YPL160W	Verified	36	73	171	20.1770536021366	43.7548273980703
16	+	YPL157W	Verified	36	101	390	40.6411317177756	150.097965363789
16	+	YPL152W-A	Uncharacterized	2	18	595.5	11.3137084989848	365.574205873445
16	+	YPL152W	Verified	17	62	125	99.8195430588148	32.506673522977
16	+	YPL149W	Verified	23	60	44	30.3359320724377	301.893792019775
16	+	YPL147W	Verified	1	81	113	NA	NA
16	+	YPL144W	Verified	47	26	69	109.915967397788	39.9057284113071
16	+	YPL143W	Verified	124	29	129	27.1124783164796	53.1202110197038
16	+	YPL135W	Verified	76	78	365	159.243529709643	25.7104388656955
16	+	YPL132W	Verified	37	136	78	23.1862805038584	75.1170058280052
16	+	YPL131W	Verified	98	29	95	26.8201987151579	53.1497503328664
16	+	YPL129W	Verified	50	57	106	18.3565147196591	40.6551650959579
16	+	YPL125W	Verified	3	159	64	5.19615242270663	4.61880215351701
16	+	YPL124W	Verified	30	39	68	25.4435593548481	17.7443207686355
16	+	YPL120W	Verified	15	16	117	7.75026881254235	84.3240913437695
16	+	YPL118W	Verified	31	74	86	20.3333509606834	46.8446988084203
16	+	YPL116W	Verified	3	189	133	11.6761865920913	4.61880215351701
16	+	YPL114W	Dubious	8	57.5	1085	173.232296559933	11.1098411972706
16	+	YPL111W	Verified	34	46	98	6.60638971199383	31.5467708684766
16	+	YPL107W	Uncharacterized	21	54	204	24.4211071860077	75.185706595007
16	+	YPL104W	Verified	36	41	136	21.2870778299813	53.3208541948035
16	+	YPL101W	Verified	62	39	159.5	11.9473549951536	50.8283576958796
16	+	YPL100W	Verified	43	53	60	23.7559341540267	45.38786945038
16	+	YPL097W	Verified	19	28	104	15.546760253698	32.1857728912665
16	+	YPL096W	Verified	11	25	70	23.6931136907675	446.575474634977
16	+	YPL093W	Verified	56	53	232.5	22.2438376115344	73.7274530799914
16	+	YPL092W	Verified	67	132	89	70.9323481209402	192.060932071628
16	+	YPL091W	Verified	46	26	110	24.7059714270577	31.0998081607082
16	+	YPL088W	Uncharacterized	4	26.5	84	39.8204302672217	0
16	+	YPL087W	Verified	46	131	137	92.568042606924	24.2208438201958
16	+	YPL084W	Verified	9	41	150	21.6878101963087	43.263726145583
16	+	YPL081W	Verified	43	32	177	87.1006787528241	85.1568548179219
16	+	YPL079W	Verified	41	35	110	23.6140976909154	15.9050919902876
16	+	YPL076W	Verified	82	140	434	16.5248391867378	275.365227619161
16	+	YPL075W	Verified	3	78	218	2.88675134594813	28.8675134594813
16	+	YPL074W	Verified	12	24.5	135	16.328075839059	3.82475984589724
16	+	YPL072W	Verified	33	148	52	47.2263649400898	3.95667828238575
16	+	YPL070W	Verified	27	207	183	22.2204059086786	68.0083789039233
16	+	YPL066W	Uncharacterized	28	170	106	46.4196837240091	30.6164832666825
16	+	YPL065W	Verified	14	8.5	64	14.6311800129528	32.5107758973936
16	+	YPL063W	Verified	108	118	120	29.0982330238287	53.0940137780656
16	+	YPL062W	Dubious	1	145	213	NA	NA
16	+	YPL061W	Verified	33	44	122	30.2396050258798	38.5298241429266
16	+	YPL060W	Verified	17	170	53	85.2241421884944	40.7039165625301
16	+	YPL059W	Verified	72	54	152	24.0731434654207	43.7968260474545
16	+	YPL054W	Verified	3	85	358	50.0899191454728	3.46410161513775
16	+	YPL052W	Verified	14	57	90	20.7465077161816	62.3213931483888
16	+	YPL051W	Verified	15	25	167	13.1359194939822	11.5193419124201
16	+	YPL048W	Verified	110	50	130	45.0745883556303	37.7992767272195
16	+	YPL047W	Verified	53	78	377	24.7527981441526	79.2583043590347
16	+	YPL045W	Verified	9	109	239	16.1864140562386	81.3246238506176
16	+	YPL043W	Verified	76	46	109	20.6962154350338	84.7365411349128
16	+	YPL039W	Uncharacterized	24	29.5	132	17.3937769981356	31.4420331606492
16	+	YPL038W	Verified	26	37	112	26.1951257944033	11.4192819388962
16	+	YPL034W	Uncharacterized	29	334	139	96.9566456361034	46.0838280942747
16	+	YPL030W	Verified	12	56	107	23.4034120796455	16.2897532395694
16	+	YPL029W	Verified	24	19	59	24.719293644052	10.06059539541
16	+	YPL028W	Verified	63	64	96	39.6524326137298	15.713024201098
16	+	YPL027W	Verified	1	71	121	NA	NA
16	+	YPL024W	Verified	41	81	112	170.142770034821	65.4788087112457
16	+	YPL022W	Verified	15	72	211	24.6895003710368	31.0613831599548
16	+	YPL018W	Verified	17	27	1149	36.9276916658042	153.839225664137
16	+	YPL014W	Uncharacterized	18	34	256	43.1406348943194	56.7307884040155
16	+	YPL010W	Verified	118	42.5	146	30.3332796060482	35.6911001290577
16	+	YPL008W	Verified	4	232	74.5	8.54400374531753	7.14142842854285
16	+	YPL006W	Verified	21	42	74	9.48683298050514	63.4140963749198
16	+	YPL005W	Verified	8	28	106	46.8554006644759	4.14039335605413
16	+	YPL003W	Verified	15	12	21	17.3172086170293	23.672970320801
16	+	YPL001W	Verified	7	29	47	12.4861828396337	7
16	+	YPR001W	Verified	4	73	146	41.2593423764041	27.712812921102
16	+	YPR002W	Verified	8	16.5	197	50.0820754932769	28.2830085285949
16	+	YPR008W	Verified	15	312	118	63.0154931818547	11.847041020963
16	+	YPR009W	Verified	27	94	82	28.8577906252727	44.577823367481
16	+	YPR018W	Verified	59	102	135	41.3110466049404	53.4333211860808
16	+	YPR019W	Verified	13	76	119	9.01849950564579	37.7523984634565
16	+	YPR020W	Verified	49	49	120	18.0209628499927	49.8037645764494
16	+	YPR024W	Verified	60	159	511	35.4177809728327	27.0668298261204
16	+	YPR028W	Verified	93	55	149	162.230573565936	32.5366984517953
16	+	YPR030W	Verified	4	18	87.5	4.61880215351701	12.1243556529821
16	+	YPR031W	Verified	6	26	108.5	40.8248290463863	29.4482597108895
16	+	YPR032W	Verified	2	50	105.5	0	3.53553390593274
16	+	YPR034W	Verified	63	60	249	75.0575815823784	18.6004696327301
16	+	YPR035W	Verified	52	117	163.5	42.5636777859558	47.6446554986677
16	+	YPR036W	Verified	63	42	90	31.7593920939163	28.9195965040311
16	+	YPR036W-A	Verified	29	75	266	52.0738628499771	30.9699123017857
16	+	YPR040W	Verified	26	20	72	13.5564914907384	34.4058358198364
16	+	YPR041W	Verified	90	91	154	32.9196502227244	36.9150186475344
16	+	YPR043W	Verified	49	31	73	20.7374460015371	52.0588609172348
16	+	YPR046W	Verified	14	10	72	5.80261403768419	15.020315912453
16	+	YPR047W	Verified	6	34	104	14.5143607047182	26.5361388801511
16	+	YPR048W	Verified	18	24	80	10.677843409101	55.0477214241146
16	+	YPR051W	Verified	38	30	120	12.8660071274098	19.5785611549727
16	+	YPR054W	Verified	3	709	49	10.5987420637231	0
16	+	YPR055W	Verified	3	47	63	2.88675134594813	27.712812921102
16	+	YPR056W	Verified	18	23	141	7.00886460181219	249.800685253146
16	+	YPR057W	Verified	10	21	60	403.508625819958	4.21637021355784
16	+	YPR058W	Verified	86	55	104	30.8851541951469	61.0788550890379
16	+	YPR062W	Verified	81	24	95	14.4323560527922	192.159424552751
16	+	YPR064W	Dubious	1	1815	74	NA	NA
16	+	YPR065W	Verified	25	72	188	35.1437524082636	87.3962813854228
16	+	YPR066W	Verified	2	4	203.5	0	65.7609306503489
16	+	YPR067W	Verified	45	37	131	243.569244297544	53.7382357339537
16	+	YPR070W	Verified	24	47	334	58.3070334087367	25.872597557026
16	+	YPR071W	Uncharacterized	14	18	454	13.9275992898282	171.984090754138
16	+	YPR072W	Verified	32	101	91	19.6402883741394	39.8166032599629
16	+	YPR079W	Verified	9	89	83	20.3722305547963	15.0702060739431
16	+	YPR080W	Verified	85	31	121	27.1440704431758	28.1997030002041
16	+	YPR083W	Verified	20	39	121	19.9986841672409	20.6129111302397
16	+	YPR084W	Uncharacterized	20	112	143	24.1666908650817	389.765769742749
16	+	YPR086W	Verified	19	44	277	17.6959373538225	29.0468466144884
16	+	YPR089W	Uncharacterized	17	52	140	18.1075219989146	55.7213392432273
16	+	YPR094W	Verified	11	20	70	308.352189431618	11.2103847959259
16	+	YPR097W	Verified	8	236	167	9.71008312455224	23.3540299367307
16	+	YPR100W	Verified	28	33	99	16.2830453582113	19.3110161285041
16	+	YPR101W	Verified	21	18	197	6.55416988314637	34.0879814038684
16	+	YPR103W	Verified	81	78	168	32.8070161496283	68.0498183522761
16	+	YPR106W	Verified	52	19	47	19.6373608889985	160.184683194165
16	+	YPR108W	Verified	98	88	174.5	19.115385405052	64.2709531408316
16	+	YPR109W	Uncharacterized	29	172	93	71.1851986884582	25.9355016590275
16	+	YPR111W	Verified	38	40.5	152	35.3596438001407	98.2691929429059
16	+	YPR113W	Verified	41	25	113	16.5001478189979	64.1697349071101
16	+	YPR114W	Uncharacterized	66	78	104	209.843755839438	26.4452815026219
16	+	YPR115W	Verified	1	199	239	NA	NA
16	+	YPR116W	Verified	6	10	455.5	16.6212715117306	663.164358712579
16	+	YPR118W	Verified	28	32.5	71	18.9196295141417	23.2458678128043
16	+	YPR119W	Verified	20	357.5	291	36.0371153702752	122.811537260188
16	+	YPR121W	Verified	13	161	63	271.862451080859	8.16653584405944
16	+	YPR124W	Verified	34	172	225	20.2135876716558	68.7477564048107
16	+	YPR125W	Verified	62	96	183	29.8072824622481	42.3018415187235
16	+	YPR127W	Verified	17	53	80	71.495680659332	62.9396886849999
16	+	YPR129W	Verified	22	22	79	13.6891906040474	8.81949827277889
16	+	YPR132W	Verified	141	24	111	28.3459415298876	41.0378368421741
16	+	YPR133W-A	Verified	37	35	168	17.8347014714734	17.2629374385998
16	+	YPR134W	Verified	19	22	125	10.1151267650823	12.4494298702217
16	+	YPR135W	Verified	10	57	49	19.3918654194083	4.66190232987922
16	+	YPR137W	Verified	22	74	160	194.320215933254	18.8139673637797
16	+	YPR140W	Verified	17	90	95	18.3013982108086	358.499323159588
16	+	YPR143W	Verified	71	38	152	14.6289176424071	62.6725320827713
16	+	YPR145W	Verified	82	42	140	24.7519248504043	46.5262178681194
16	+	YPR149W	Verified	110	164	359	68.3902900745449	107.76053209268
16	+	YPR153W	Verified	1	41	150	NA	NA
16	+	YPR154W	Verified	60	38	205	99.8306404850786	85.3847705363669
16	+	YPR157W	Uncharacterized	19	175	116	233.515542891538	6.3448648481682
16	+	YPR158W	Verified	19	67	158	23.8185145932088	18.524679287104
16	+	YPR159W	Verified	25	207	284	59.5279486179951	52.7717411752414
16	+	YPR160W	Verified	24	130	150	53.3487126829461	19.1157799599771
16	+	YPR160W-A	Dubious	30	751	2150	231.528576225907	18.5935349040973
16	+	YPR165W	Verified	119	205	200	110.873333251089	58.5169317897116
16	+	YPR168W	Verified	6	17	1538	253.091090321252	724.271703161182
16	+	YPR169W	Verified	38	50	76	175.868153447037	16.0565545657676
16	+	YPR169W-A	Dubious	122	28	338	53.544203958383	76.4633601210224
16	+	YPR170W-B	Uncharacterized	120	28	200	44.405799170829	67.199072435075
16	+	YPR170W-A	Dubious	123	167	232	46.0534562401926	66.4777467804568
16	+	YPR171W	Verified	19	41	93	16.7935520903966	14.4359849272127
16	+	YPR172W	Uncharacterized	21	32	119	12.3218736979638	59.3889519948586
16	+	YPR175W	Verified	30	29	55	20.9457152779691	251.47900211697
16	+	YPR178W	Verified	11	30	53	18.9650396064107	21.2179169571379
16	+	YPR180W	Verified	23	26	55	38.5234900877056	17.4934205587658
16	+	YPR182W	Verified	24	59.5	77	55.227592347682	6.24789819731868
16	+	YPR183W	Verified	110	37	97	33.6214080991384	205.737531075586
16	+	YPR185W	Verified	17	310	74	65.5790385269382	110.394313312619
16	+	YPR187W	Verified	138	23	142	15.2027953606133	86.4899571880038
16	+	YPR189W	Verified	3	22	127	10.816653826392	5.77350269189626
16	+	YPR191W	Verified	129	60	228	15.4970263151484	153.353082782939
16	+	YPR192W	Verified	3	15	140	8.66025403784439	47.3427220735493
16	+	YPR196W	Uncharacterized	18	29	423.5	109.822569319909	102.844002687998
16	+	YPR198W	Verified	45	45	179	19.585012822889	77.4454059908715
16	+	YPR201W	Verified	1	152	841	NA	NA
2	-	YBL107C	Uncharacterized	27	6	119	8.05394914722566	30.716839299059
2	-	YBL106C	Verified	2	45	137.5	9.89949493661167	99.7020561473032
2	-	YBL105C	Verified	9	266	137	71.9357352085874	18.9017929778574
2	-	YBL104C	Uncharacterized	7	4	33	9.96422170998389	38.0250543971309
2	-	YBL103C	Verified	18	260	378	14.3122279635648	95.9490605593521
2	-	YBL101C	Verified	1	107	165	NA	NA
2	-	YBL096C	Dubious	2	1367.5	92	236.880771697493	70.7106781186548
2	-	YBL094C	Dubious	4	920	608	167.5	76.8044052556015
2	-	YBL093C	Verified	42	89.5	150	34.6812932602972	244.796110852484
2	-	YBL091C-A	Verified	19	13	132	8.40008354177338	40.3859306171452
2	-	YBL091C	Verified	51	31	146	18.5564956123662	54.5618986501911
2	-	YBL087C	Verified	139	38	105	35.803010959776	31.5856389989296
2	-	YBL086C	Uncharacterized	44	70	47	32.1764016714783	7.14464716320413
2	-	YBL083C	Dubious	45	1035	55	354.846570913245	26.6700376657197
2	-	YBL082C	Verified	42	46	54	105.216167616915	28.4689961157291
2	-	YBL080C	Verified	21	44	105	23.5467114274503	20.2858148890866
2	-	YBL078C	Verified	35	32	164	18.6953910646133	146.335593354293
2	-	YBL076C	Verified	33	21	90	11.8425593568794	20.8822456124379
2	-	YBL075C	Verified	22	166.5	81	353.306070785204	9.10651258323248
2	-	YBL074C	Verified	3	19	289	274.270547695762	39.9499687108764
2	-	YBL072C	Verified	55	32	111	21.1955303083104	35.3806905810679
2	-	YBL067C	Verified	2	152.5	142	173.241161390704	25.4558441227157
2	-	YBL066C	Verified	3	39	327	12.5299640861417	24.8797106092495
2	-	YBL064C	Verified	30	29.5	65	22.1008399486712	25.2430939685184
2	-	YBL061C	Verified	32	100	68	30.1774155833518	21.1900006850462
2	-	YBL059C-A	Verified	61	17	178	82.7335640653225	44.4928065653941
2	-	YBL057C	Verified	19	25	73	10.8417646003371	103.336474202407
2	-	YBL055C	Verified	21	359	94	168.956940132827	13.3397008604998
2	-	YBL052C	Verified	7	236	73	19.9785599366635	12.0237859500005
2	-	YBL051C	Verified	13	63	447	9.83322468431937	155.871413145251
2	-	YBL047C	Verified	5	161	141	9.85900603509299	39.436024140372
2	-	YBL045C	Verified	104	171	186	43.1225349979017	41.2061147731442
2	-	YBL042C	Verified	61	61	140	22.7033614901146	85.3917747283474
2	-	YBL040C	Verified	109	43	94	67.820897531896	37.3384980772932
2	-	YBL039C	Verified	104	65	184	26.09461013539	65.1920326438667
2	-	YBL039C-A	Dubious	121	756	1143	83.188333906093	153.356976557812
2	-	YBL036C	Verified	34	13	146	134.450200841199	34.3002497093648
2	-	YBL035C	Verified	29	81	63	22.9005130409112	21.7092861109774
2	-	YBL033C	Verified	18	28	69.5	7.95000719364989	44.0041961754303
2	-	YBL030C	Verified	181	121	267	58.835903459636	85.8305899899525
2	-	YBL029C-A	Uncharacterized	83	90	128	156.81550014994	39.1540467515208
2	-	YBL028C	Verified	35	39	217	19.3433375062928	65.1558957908072
2	-	YBL023C	Verified	23	75	174	34.4185467972772	13.8898831440348
2	-	YBL022C	Verified	10	119	76	15.6971334962789	3.09838667696593
2	-	YBL021C	Verified	40	32	170	155.626193744778	19.7360629175927
2	-	YBL018C	Verified	60	41	65	18.1989243489176	76.0471456504577
2	-	YBL014C	Verified	18	29	117	11.9104776194821	31.2406325829521
2	-	YBL010C	Uncharacterized	17	20	208	19.0508221221398	43.120556037013
2	-	YBL007C	Verified	38	52	84	17.8471461553114	43.9287539048191
2	-	YBL006C	Verified	58	21	182	10.6201534264896	54.7500866695262
2	-	YBL003C	Verified	128	35	195	20.1734100716097	55.8572332989294
2	-	YBL001C	Verified	177	45	96	38.2190142915213	68.8179472327177
2	-	YBR001C	Verified	17	139	69	37.9273686685176	52.6848287125486
2	-	YBR002C	Verified	35	25	164	8.28869839048348	46.7135019079516
2	-	YBR004C	Verified	15	23	93	180.621335026255	18.2970203142739
2	-	YBR007C	Uncharacterized	10	90	141	33.9221330566212	20.7227733021749
2	-	YBR008C	Verified	69	246	68	248.110620077812	56.4327149922642
2	-	YBR009C	Verified	138	39	180	70.0689494341982	97.9431127082764
2	-	YBR011C	Verified	40	31	112	17.7863207304997	33.997586641347
2	-	YBR014C	Verified	50	60	124	43.84904066621	40.3516380569309
2	-	YBR015C	Verified	80	99	134	107.105229664657	22.5685979609734
2	-	YBR017C	Verified	31	52	102	87.7857607186168	31.5170204912387
2	-	YBR018C	Verified	67	20	169	116.124422502689	46.6905427711064
2	-	YBR019C	Verified	138	30	115	19.7009161597925	101.051153944575
2	-	YBR023C	Verified	9	134	154	5.65194165260439	37.5599520766467
2	-	YBR025C	Verified	220	78	211	53.8721361825394	74.4466650433252
2	-	YBR026C	Verified	25	45	116	26.3250197847346	32.8152403617587
2	-	YBR028C	Uncharacterized	22	51	176	23.8824683475619	30.8031383682464
2	-	YBR029C	Verified	37	85	131	50.7888669789848	30.6649774309527
2	-	YBR034C	Verified	26	26	190	19.9458112047463	88.5678184305025
2	-	YBR035C	Verified	51	30	116	12.3190272088566	27.9978570608538
2	-	YBR036C	Verified	30	48	194	18.3408344111317	54.5309044508697
2	-	YBR037C	Verified	16	37.5	70	24.8031416020901	20.4539116063407
2	-	YBR042C	Verified	18	45	73	17.7075922566963	27.3216139390647
2	-	YBR043C	Verified	34	126	139	41.0561113364974	22.1472144689666
2	-	YBR044C	Verified	36	58	58	27.9141541157886	17.3688966669899
2	-	YBR045C	Verified	1	108	138	NA	NA
2	-	YBR046C	Verified	41	31	271	29.3511332726735	122.638473253507
2	-	YBR049C	Verified	14	96	245	54.3248774291513	52.7613328277276
2	-	YBR050C	Verified	24	123	38	72.8046323577945	9.85106482878219
2	-	YBR052C	Verified	38	54	57	27.0353017204925	31.766484391308
2	-	YBR053C	Uncharacterized	24	12	95	11.2809156530405	44.6125835241096
2	-	YBR055C	Verified	6	27	93	58.0428003000085	8.57321409974112
2	-	YBR057C	Verified	14	90	121	8.18770184718896	45.3443479400674
2	-	YBR058C	Verified	3	49	20	80.5253583247745	709.56348083405
2	-	YBR058C-A	Verified	95	53	171	24.3942652927144	35.7299595745392
2	-	YBR059C	Verified	11	142	79	11.8360005530124	13.9720500220326
2	-	YBR060C	Verified	31	87	57	33.404687070523	10.9250624367695
2	-	YBR061C	Verified	39	24	88	11.6246979848453	50.2340406438324
2	-	YBR062C	Uncharacterized	12	25	101	8.52225251202919	11.0905365064094
2	-	YBR063C	Uncharacterized	8	488	57	454.091223528615	173.745914648785
2	-	YBR065C	Verified	6	42	484	6.1454590281497	134.733316839847
2	-	YBR066C	Verified	31	65	99	62.7563474063377	7.71508785725485
2	-	YBR067C	Verified	120	51	129	65.2750864017958	114.187937559243
2	-	YBR068C	Verified	62	39	202	28.322895496528	22.0204522499525
2	-	YBR069C	Verified	31	105	157	14.6077016069113	191.340011497857
2	-	YBR070C	Verified	14	38	43	23.2832534262265	33.8227441520942
2	-	YBR076C-A	Dubious	62	207	177	338.53327364747	279.855963179127
2	-	YBR077C	Verified	46	51	308.5	143.494274322305	171.476069794235
2	-	YBR079C	Verified	24	25	89	11.7433298983486	28.3629427552772
2	-	YBR080C	Verified	39	26	141	14.3322819185659	31.454377560942
2	-	YBR082C	Verified	143	72	167	37.2746745016529	26.3033766906915
2	-	YBR084C-A	Verified	100	41	81	80.7429960686462	29.5306107233997
2	-	YBR085C-A	Uncharacterized	48	52	371	78.8657963238008	56.5226214677686
2	-	YBR086C	Verified	19	280	132	76.3029128075985	5.02624689950035
2	-	YBR088C	Verified	37	40	77	17.9201180417605	38.1324347843484
2	-	YBR089C-A	Verified	30	32	178.5	12.1284314968883	19.1562240418155
2	-	YBR091C	Verified	27	41	101	15.5860811599942	23.4830969093908
2	-	YBR092C	Verified	60	29	51	222.471502650397	36.313310193029
2	-	YBR093C	Verified	58	47	64.5	117.650733528604	20.235074937179
2	-	YBR095C	Verified	11	29	92	14.2968528005292	4.17786374293675
2	-	YBR099C	Dubious	3	1436	23	0	15.0996688705415
2	-	YBR101C	Verified	54	50	41	355.901534860027	354.089833323259
2	-	YBR102C	Verified	14	64	123	13.4762713726717	39.8219250449512
2	-	YBR105C	Verified	29	31	152	36.2638456656634	35.8564461298668
2	-	YBR107C	Verified	16	55	337.5	25.7678740553685	118.670341703393
2	-	YBR109C	Verified	105	39	188	342.484746859626	50.8259203145814
2	-	YBR111C	Verified	26	49	67.5	72.6643283556974	9.77217399637279
2	-	YBR112C	Verified	4	184.5	222.5	57.2967421994189	41.0446910899164
2	-	YBR120C	Verified	23	83	60	25.200069013018	21.24076176775
2	-	YBR121C	Verified	208	93	114	53.2099165586488	36.140359442584
2	-	YBR121C-A	Dubious	360	931	1076	278.865938453456	39.1260372248435
2	-	YBR122C	Verified	34	35.5	196	193.793109171122	22.6009322603611
2	-	YBR123C	Verified	38	52	46	22.6738424058481	17.5123610073345
2	-	YBR126C	Verified	44	92	131	131.285585128678	11.020641789594
2	-	YBR127C	Verified	168	49	163.5	17.3275352353141	53.2623516279649
2	-	YBR128C	Verified	1	46	78	NA	NA
2	-	YBR129C	Verified	13	35	107	7.05200462498212	26.5930875923107
2	-	YBR130C	Verified	20	52.5	103	17.4555073498912	13.6939287354114
2	-	YBR132C	Verified	25	152	303	39.9902904882339	116.532727877908
2	-	YBR133C	Verified	35	129	104	20.0579831756742	95.6593044141991
2	-	YBR138C	Uncharacterized	11	61	149	28.3173573497374	4.04519917477945
2	-	YBR141C	Uncharacterized	29	31	103	16.3163008944076	82.0451635807686
2	-	YBR143C	Verified	89	36	147	27.4454840825785	56.8604661862104
2	-	YBR154C	Verified	68	87	90	35.8294020207697	13.1157472925207
2	-	YBR156C	Verified	6	52.5	177	17.3483908956037	0
2	-	YBR157C	Verified	8	835	129	549.682440791304	44.4568410290893
2	-	YBR162C	Verified	155	187	276	61.1751741076816	79.4798665265298
2	-	YBR164C	Verified	92	119	137	30.0233763837317	82.3947032505477
2	-	YBR166C	Verified	25	43	101	20.4531986088566	30.016773088836
2	-	YBR167C	Verified	32	45	95	142.668374634912	21.8896609856004
2	-	YBR169C	Verified	9	25	178	38.964727639238	15.059142664102
2	-	YBR170C	Verified	50	34	130	24.7935228539674	46.2926978858547
2	-	YBR172C	Verified	37	86	105	38.1877769228101	19.0963260778001
2	-	YBR173C	Verified	40	28	144	11.6583578471544	39.7986518905816
2	-	YBR174C	Dubious	2	715.5	161	60.1040764008565	0
2	-	YBR177C	Verified	79	29	165	29.746772876936	52.9975166755457
2	-	YBR179C	Verified	16	70	76	13.6668699171878	33.9322241141563
2	-	YBR181C	Verified	58	39	98	29.2491849721766	16.2785511661872
2	-	YBR182C	Verified	2	174.5	308.5	6.36396103067893	38.8908729652601
2	-	YBR182C-A	Uncharacterized	1	51	157	NA	NA
2	-	YBR185C	Verified	43	29	179	17.4967802765051	42.2182275509232
2	-	YBR188C	Verified	39	68	183	24.8025672346735	273.26458929485
2	-	YBR193C	Verified	54	28	254.5	50.7782066966916	139.757361865726
